,DATE,STAR,REVIEW
1605,2019년 9월 6일,별표 5개 만점에 1개를 받았습니다.,갑자기 안되네요 ㅡㅡ
1606,2020년 1월 16일,별표 5개 만점에 1개를 받았습니다.,갤럭시s6 접속오류
1607,2020년 5월 26일,별표 5개 만점에 5개를 받았습니다.,서비스가 정말 좋아요
1608,2019년 9월 3일,별표 5개 만점에 1개를 받았습니다.,연결이 안되네요
1609,2019년 2월 11일,별표 5개 만점에 1개를 받았습니다.,왜 멋대로 업데이트하라고 알림이뜨죠?주제넘네요 개빡쳐서 삭제했습니다
1610,2019년 8월 6일,별표 5개 만점에 2개를 받았습니다.,화면이 이상함
1611,2018년 10월 10일,별표 5개 만점에 1개를 받았습니다.,접속이안됨 개짜증
1612,2020년 12월 7일,별표 5개 만점에 2개를 받았습니다.,업데이트가 잘 않됩니다
1613,2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,뿌리에 근원을둔 LG 사랑해요...너무나도요.~^~^~
1614,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,왜계속오류나는거죠? 닫기창이계속떠요
1615,2018년 11월 16일,별표 5개 만점에 1개를 받았습니다.,생년월일을아무리쳐도 자꾸확인하란 글만나오네요. . . 내폰인데 왜 내생년울일6자릴 자꾸아니라고하니 ㅜㅜㅜㅜ
1616,2020년 1월 1일,별표 5개 만점에 1개를 받았습니다.,앱이 안켜지네요. 통화요금 확인해야되는데
1617,2018년 12월 27일,별표 5개 만점에 5개를 받았습니다.,빠르고 정확한 정보를 제공합니다
1618,2020년 1월 20일,별표 5개 만점에 1개를 받았습니다.,ㅡㅡ 1월에 업뎃후 요금조회도 안되고 납입도 안되녜
1619,2021년 1월 19일,별표 5개 만점에 3개를 받았습니다.,그냥 상담사연결
1620,2019년 3월 31일,별표 5개 만점에 5개를 받았습니다.,사용하기가 편해져서 사용하고잇슴니다
1621,2019년 10월 10일,별표 5개 만점에 1개를 받았습니다.,로그인이라도 함해보자 제대로 만들어봐라 타통신사대비 최악이다 인정?
1622,2020년 12월 10일,별표 5개 만점에 1개를 받았습니다.,어플이안되네요
1623,2020년 11월 6일,별표 5개 만점에 1개를 받았습니다.,별1개도아깝다 약정끝나자마자 에스케이간다
1624,2020년 8월 4일,별표 5개 만점에 5개를 받았습니다.,합격하시길 기원합니다.
1625,2021년 2월 18일,별표 5개 만점에 1개를 받았습니다.,앱이 안열려요
1626,2018년 12월 12일,별표 5개 만점에 3개를 받았습니다.,앱이 중지되어 불편합니다 사용하게 도와주세요
1627,2020년 7월 16일,별표 5개 만점에 5개를 받았습니다.,LG유플러스 오랬동안 사용했네요 좋아요^^
1628,2020년 5월 29일,별표 5개 만점에 1개를 받았습니다.,멤버쉽에서 제휴사 안내 들어가서 보려하면 계속 Bad request 뜨면서 나오지 않습니다
1629,2018년 9월 13일,별표 5개 만점에 1개를 받았습니다.,접속오류 지겨움
1630,2020년 6월 15일,별표 5개 만점에 1개를 받았습니다.,본인인증하려니 자꾸안뜨네요..;;문자인증화면창에 암것도 안떠요
1631,2020년 1월 20일,별표 5개 만점에 1개를 받았습니다.,안되요 계속돌아가기만되요
1632,2020년 5월 21일,별표 5개 만점에 1개를 받았습니다.,아니 진심 'Hey google'하고'빅스비'기능 차단은 선넘었음
1633,2019년 9월 6일,별표 5개 만점에 4개를 받았습니다.,"앱은 매우 훌륭함, 단점은 호갱을 좋아함^^*"
1634,2019년 9월 20일,별표 5개 만점에 1개를 받았습니다.,뭔 점검을 12시간이나 하고 질알이야!
1635,2020년 9월 30일,별표 5개 만점에 5개를 받았습니다.,편하고 좋네요
1636,2019년 10월 10일,별표 5개 만점에 5개를 받았습니다.,속도만 좀 개선했으면 좋겠습니다
1637,2020년 2월 17일,별표 5개 만점에 1개를 받았습니다.,별 0개는 없나...라우터 쓰지마세요 혜택인척하는 매달 돈 빨아먹는 기계입니다
1638,2020년 12월 28일,별표 5개 만점에 1개를 받았습니다.,지금 앱 들어갈때 자꾸 팅기고 안들어가져요...
1639,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,다시깔아도앱이꺼져ㅠㅠ
1640,2018년 11월 10일,별표 5개 만점에 1개를 받았습니다.,말이 필요한가? 사용할수없는 앱 따위 존재가치가 없다고 봅니다.
1641,2019년 11월 22일,별표 5개 만점에 1개를 받았습니다.,맨날 서비스 서비스 상태가 원활하지 않네요
1642,2018년 12월 21일,별표 5개 만점에 1개를 받았습니다.,멤버십 혜택 계속 후려 칠거면 멤버십을 없애고 요금을 내려라...
1643,2018년 12월 27일,별표 5개 만점에 1개를 받았습니다.,뭔짓을 했으면 잘되던게 패치후 안되냐
1644,2021년 2월 14일,별표 5개 만점에 5개를 받았습니다.,궁금한것이많아요데이터도알고싶고요금도알고십은데금약은안나오
1645,2019년 9월 1일,별표 5개 만점에 1개를 받았습니다.,어제부터 앱이 실행이 안됨. 통신사가 개발한 앱???
1646,2019년 3월 4일,별표 5개 만점에 5개를 받았습니다.,처음 보는데 잘 정리 됐어요
1647,2021년 3월 1일,별표 5개 만점에 4개를 받았습니다.,예수 믿고 구원 받읍시다~ㅇ...^^
1648,2019년 2월 25일,별표 5개 만점에 2개를 받았습니다.,데이터2배쿠폰 한달에 한번같은 제한좀 없애주삼
1649,2020년 5월 28일,별표 5개 만점에 3개를 받았습니다.,더좋은 프로그램 개발 하세요. 지금도 충분히 잘 이용하고 있습니다.
1650,2020년 11월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트 그만좀하자
1651,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,오늘 업데이트후 동작안함 뭐하자는거임
1652,2019년 2월 2일,별표 5개 만점에 1개를 받았습니다.,업데이트 자주 해서 오히려 불편함
1653,2019년 3월 3일,별표 5개 만점에 5개를 받았습니다.,몰라서 일단 한번 만들어 봅니다 근데 진짜 많이 몰
1654,2019년 8월 7일,별표 5개 만점에 1개를 받았습니다.,고객센터 앱도 안들어가지네요 거지같은 엘지
1655,2020년 11월 6일,별표 5개 만점에 5개를 받았습니다.,사용자가 사용 좋습니당
1656,2020년 12월 12일,별표 5개 만점에 5개를 받았습니다.,좋은어플입니다
1657,2020년 6월 7일,별표 5개 만점에 1개를 받았습니다.,문자인증 안돼는 이유가 도대체 뭔가요..
1658,2019년 4월 6일,별표 5개 만점에 1개를 받았습니다.,백그라운드에서 배터리를 다먹고있네요
1659,2019년 3월 25일,별표 5개 만점에 1개를 받았습니다.,서비스가 원활하지 않다고 합니다
1660,2019년 3월 27일,별표 5개 만점에 1개를 받았습니다.,며칠째 이용자가많나봐요 뭘볼수가없네요
1661,2018년 11월 25일,별표 5개 만점에 1개를 받았습니다.,접속이 엄청 느림
1662,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,테스트는 해보고 나오는건지 모르겠네요.
1663,2019년 10월 2일,별표 5개 만점에 1개를 받았습니다.,짜증납니다 서비스안됨뜨네요 삭제하고다시 그러네요
1664,2019년 3월 29일,별표 5개 만점에 1개를 받았습니다.,전혀2주째 문제 처리가안되네요
1665,2020년 6월 11일,별표 5개 만점에 1개를 받았습니다.,유플레기 다시는 안 쓴다
1666,2020년 3월 13일,별표 5개 만점에 1개를 받았습니다.,뭔 짓들을 하시는데 어플이 접속이 안됩니까? 뭔ARS연결해 달라 했는지~
1667,2020년 11월 15일,별표 5개 만점에 1개를 받았습니다.,하루종일2박3일업데이트중왕짜증
1668,2019년 12월 21일,별표 5개 만점에 1개를 받았습니다.,되는게없네요 공식앱이 이게 말이되는지 참
1669,2019년 8월 31일,별표 5개 만점에 1개를 받았습니다.,하루종일 오류
1670,2020년 3월 14일,별표 5개 만점에 1개를 받았습니다.,삼성 제품 사용자인데 지금 무슨이유인지 어플이 오픈이 안됌
1671,2019년 12월 1일,별표 5개 만점에 5개를 받았습니다.,"경험이좋습니다,아주 좋아용"
1672,2019년 4월 6일,별표 5개 만점에 1개를 받았습니다.,비빌번호 찾아 하는데 찾차지네요
1673,2019년 1월 2일,별표 5개 만점에 1개를 받았습니다.,납부요금 정확하지 않다 ㅡㅡ
1674,2020년 11월 5일,별표 5개 만점에 4개를 받았습니다.,잘사용하고있어요
1675,2019년 6월 21일,별표 5개 만점에 1개를 받았습니다.,너무 느려 미치겠어요
1676,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트 맞나? ㅋ 앱중지의 연속
1677,2021년 1월 18일,별표 5개 만점에 2개를 받았습니다.,업데이트좀 그만해주세요
1678,2019년 2월 19일,별표 5개 만점에 4개를 받았습니다.,데이터가느려요
1679,2020년 3월 12일,별표 5개 만점에 1개를 받았습니다.,쓰레기 같은 어플 1순위 내가 이 쓰레기같은 어플때문에 통신사 갈아탄다 납부방법 바꿀려고 하는데 무슨 저장된 인증서가 없어 공인인증서 저장 되어있구만 개 사람 열통 터쳐서 죽게 만드는 어플 게다가 실시간 요금조회하면 새벽에 하든 언제하든 이용량이 많아 확인이 안된다고 수시로 뜨고 장난 치나 새벽 4시에 확인 하는데 무슨 이용량이 많아 많기는 그냥 어플수준이 ㅆㅎㅌㅊ라 서비스 같은거 지나가던 개나 줘버렸습니다 라고 떴으면 오히려 이해 하겠다. 백날 천날 이용량이 많다고 구라질하고 내가 이 놈의 어플 때문에 통신사 바꾼다
1680,2020년 2월 12일,별표 5개 만점에 4개를 받았습니다.,편리하고 좋아요
1681,2019년 4월 10일,별표 5개 만점에 5개를 받았습니다.,편리하고 좋아요
1682,2019년 8월 7일,별표 5개 만점에 1개를 받았습니다.,로그인을 잠시후에 하라고 몇시간째 뜨네요
1683,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트후 실행이 안됨
1684,2019년 12월 23일,별표 5개 만점에 1개를 받았습니다.,리뷰왜지움? 안드10 지원이나 제대로좀 ㅋㅋ
1685,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,어플이 실행이 안됩니다
1686,2019년 7월 15일,별표 5개 만점에 1개를 받았습니다.,제발 쫌 데이터주고받기 좀 바꿔주세요!! 1기가씩 언제보냅니까?!!
1687,2020년 7월 6일,별표 5개 만점에 5개를 받았습니다.,실시간 사용 내역 확인가능
1688,2020년 11월 16일,별표 5개 만점에 5개를 받았습니다.,항상 잘 사용합니다.
1689,2020년 1월 20일,별표 5개 만점에 1개를 받았습니다.,왜 자꾸 서비스 접속이 많다고 안되나요
1690,2019년 8월 21일,별표 5개 만점에 1개를 받았습니다.,아 가입하기 증말힘드네~~ 이딴 그지같은거 버려주세요 괜히 시간만 버리잖아요~~
1691,2019년 7월 9일,별표 5개 만점에 1개를 받았습니다.,위젯이 안되는 이유가 뭘까요?
1692,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트 후 자꾸 중단된다고 그러네요
1693,2020년 5월 18일,별표 5개 만점에 4개를 받았습니다.,편리하고괜찮네요
1694,2018년 10월 30일,별표 5개 만점에 1개를 받았습니다.,인증조차 안되는 쓰레기 빨리고치든가 앱을접던가 u+쓰레기네요
1695,2020년 8월 31일,별표 5개 만점에 1개를 받았습니다.,이거 그냥 확인 만 시키는건가...
1696,2019년 1월 4일,별표 5개 만점에 5개를 받았습니다.,이걸로 약정 기간 볼수 있음
1697,2019년 12월 7일,별표 5개 만점에 3개를 받았습니다.,사진을 미리볼 수 없다면서 다운 받으라는데 내려받기를 하면 사진이 안뜨는데 어떡해 하라는거죠?
1698,2019년 6월 8일,별표 5개 만점에 5개를 받았습니다.,정말좋아요강력추천합니다.
1699,2020년 12월 26일,별표 5개 만점에 5개를 받았습니다.,아주 좋습니다 최고
1700,2019년 1월 17일,별표 5개 만점에 1개를 받았습니다.,앱에들어갈수가없어ㅡㅡ
1701,2019년 2월 22일,별표 5개 만점에 5개를 받았습니다.,간단하고 좋아요
1702,2019년 6월 15일,별표 5개 만점에 1개를 받았습니다.,요금납부일부진행할려하니무슨앱이뭐이래안되네요ㅡㅡ아이핀인증이 뭐하자는거죠ㅡㅡ
1703,2020년 5월 18일,별표 5개 만점에 1개를 받았습니다.,티비 인터넷 사용중인데 왜 가입되어있는 상품이 없다고 하는지 ..
1704,2020년 11월 24일,별표 5개 만점에 5개를 받았습니다.,보기도 편하고 좋네요~~^^
1705,2020년 11월 5일,별표 5개 만점에 1개를 받았습니다.,이란 계산하는데 강제 업데이트?
1706,2019년 8월 30일,별표 5개 만점에 3개를 받았습니다.,업데이트한 후부터 앱이 안열리네요
1707,2018년 10월 28일,별표 5개 만점에 1개를 받았습니다.,아직두 로긴이 안되네 뭐 이런 쓰레기
1708,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,계속 어플이중단된다고 뜨네요
1709,2021년 3월 10일,별표 5개 만점에 1개를 받았습니다.,와 안대노 ㅡㅡ
1710,2020년 7월 9일,별표 5개 만점에 1개를 받았습니다.,고객센터 상담사 ᆞ 실장ᆞ 민원을 해서요 왜 고객을 물로 본다 욕설을 하면는 전화를 끌고 해요 왜 고객이 당신들 한데요 욕을 하는지도 못을고 있다 정신 차리고 고객들을 마지 하세요 돈만 받고 고객들은 불편 하게 하자 안해서면 좋겠다 ᆞ *블랙 ㆍ요금ㆍ욕설 * 누가 잘못한 거지 물엇 보세요 기분이 많이 안좋은데 ㅡㅡㅡㅡㅡㅡㅡ?ㅡㅡㅡㅡ 사과를 하세요
1711,2020년 11월 11일,별표 5개 만점에 5개를 받았습니다.,유플러스고객센터좋아요
1712,2020년 6월 29일,별표 5개 만점에 5개를 받았습니다.,안녕하세용 아주좋아용 최고입니다
1713,2019년 8월 31일,별표 5개 만점에 1개를 받았습니다.,지금 오류로 계속 종료됨
1714,2021년 2월 2일,별표 5개 만점에 1개를 받았습니다.,왜안들어가지나요
1715,2020년 8월 6일,별표 5개 만점에 1개를 받았습니다.,폰 바꾸면 동작하지 않음
1716,2019년 12월 12일,별표 5개 만점에 1개를 받았습니다.,지울수가 없어서 개짜증남
1717,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,계속어플들어가면팅겨서나가져여
1718,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,엡데이트 이후 유플러스 서비스가 중단됨이라고 뜨네요
1719,2020년 7월 10일,별표 5개 만점에 5개를 받았습니다.,모든상황에 만족함!!
1720,2019년 9월 2일,별표 5개 만점에 1개를 받았습니다.,앱이 열리지도 않네요ㅠㅠ
1721,2019년 3월 17일,별표 5개 만점에 2개를 받았습니다.,업데이트하니깐 안들어가지네요...;;;갤럭시s7
1722,2019년 7월 12일,별표 5개 만점에 1개를 받았습니다.,잦은 오류 만년 3등
1723,2019년 1월 1일,별표 5개 만점에 5개를 받았습니다.,아주 편하게 이용중입니다
1724,2020년 9월 4일,별표 5개 만점에 1개를 받았습니다.,다운너무느려요... ㅠㅠ
1725,2020년 12월 4일,별표 5개 만점에 5개를 받았습니다.,사용하기 좋아요
1726,2020년 5월 28일,별표 5개 만점에 1개를 받았습니다.,아이 뭔업데이테하래 자꾸 이미했는데 인증더럽게못해머게겠네
1727,2020년 11월 20일,별표 5개 만점에 1개를 받았습니다.,아니 왜 다운이 안되는거죠???이틀째 대기중이에요!!
1728,2020년 11월 21일,별표 5개 만점에 5개를 받았습니다.,매우유용함
1729,2019년 8월 31일,별표 5개 만점에 5개를 받았습니다.,잘 이용하고있어요 항상감사해요
1730,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트되고 접속이 안됩니다
1731,2019년 12월 29일,별표 5개 만점에 1개를 받았습니다.,갤럭시 S10 앱 실행 안됩니다
1732,2020년 11월 17일,별표 5개 만점에 5개를 받았습니다.,사용하기 좋아요
1733,2019년 4월 16일,별표 5개 만점에 5개를 받았습니다.,"쓰기가 편해요""♡"""
1734,2019년 2월 4일,별표 5개 만점에 1개를 받았습니다.,서비스이용이 원활하지 않대요
1735,2018년 12월 10일,별표 5개 만점에 1개를 받았습니다.,열리지도 않고 정말싫어
1736,2019년 6월 3일,별표 5개 만점에 1개를 받았습니다.,LG고객인데 LG로 개통한 폰만 로그인된다고하면 이폰은 뭐냐
1737,2021년 1월 18일,별표 5개 만점에 1개를 받았습니다.,너무 최악입니다. 느리고 불편합니다.@%@~%#^#&
1738,2020년 12월 1일,별표 5개 만점에 1개를 받았습니다.,업데이트 왜 안되는거죠..
1739,2020년 8월 1일,별표 5개 만점에 3개를 받았습니다.,앱에서 요금 변경이 되지 않는 이유는요? 다른 사용자는 되는데
1740,2021년 1월 17일,별표 5개 만점에 1개를 받았습니다.,자꾸만 반복적이라
1741,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,오늘 무슨업글인지 몰라도 업글된 후 실행이 안됨.
1742,2020년 7월 2일,별표 5개 만점에 1개를 받았습니다.,앱이 화면이 하얘지면서 사용이 안되요
1743,2019년 7월 26일,별표 5개 만점에 1개를 받았습니다.,로그인이 안되네요ㅡㅡ
1744,2020년 11월 25일,별표 5개 만점에 1개를 받았습니다.,폰팔이는kt가 갑 서비스는 유플러스가 갑
1745,2019년 8월 30일,별표 5개 만점에 5개를 받았습니다.,대체적으로 잘하고있음.
1746,2020년 9월 28일,별표 5개 만점에 4개를 받았습니다.,제발 알림 좀 해서 요금 출금 알림 주세요 깜박 해서 매번 혼돈 해짐 알림
1747,2020년 8월 27일,별표 5개 만점에 1개를 받았습니다.,통신사 중에 제일 안좋음
1748,2020년 11월 7일,별표 5개 만점에 1개를 받았습니다.,업데이트가 안됩니다 너무 불편하네요
1749,2020년 1월 21일,별표 5개 만점에 3개를 받았습니다.,너무나 고객에게 세로나온 정보를 재공하지않는것같다
1750,2020년 9월 3일,별표 5개 만점에 5개를 받았습니다.,너무나 편하고 좋아요 감사
1751,2020년 11월 8일,별표 5개 만점에 1개를 받았습니다.,별로임 LGU풀러 다신 안쓴다
1752,2020년 12월 9일,별표 5개 만점에 3개를 받았습니다.,고객상담사 이다솜씨 화이팅!
1753,2019년 6월 12일,별표 5개 만점에 1개를 받았습니다.,u+해지햇는데 어플삭제가안되네요. 제발 이런부분좀 해결해주세요
1754,2019년 3월 29일,별표 5개 만점에 5개를 받았습니다.,개통한지하루도안돼서 ㅈㆍㄹ 모름
1755,2020년 3월 13일,별표 5개 만점에 1개를 받았습니다.,로그인자체가안됨ㅡㅡ
1756,2019년 4월 12일,별표 5개 만점에 1개를 받았습니다.,사용이 원활하지 않다고 합니다
1757,2019년 5월 30일,별표 5개 만점에 1개를 받았습니다.,별로임 오류많음
1758,2020년 7월 2일,별표 5개 만점에 5개를 받았습니다.,모 저는 괜찮은거 같은데요 나쁘진 않아요
1759,2019년 3월 21일,별표 5개 만점에 1개를 받았습니다.,앱 실행이 안됩니다. 에러가 뜨네요
1760,2018년 11월 20일,별표 5개 만점에 5개를 받았습니다.,편리해서 참 좋은 것 같아요❤❤❤
1761,2020년 1월 22일,별표 5개 만점에 5개를 받았습니다.,편리한기능이네요
1762,2018년 12월 31일,별표 5개 만점에 5개를 받았습니다.,다들 분노조절장애있으세요? 업데이트하러왔다가 이건뭐
1763,2021년 2월 4일,별표 5개 만점에 5개를 받았습니다.,자세한 정보 고맙습니다.ㅡㅡㅡ
1764,2019년 9월 2일,별표 5개 만점에 1개를 받았습니다.,실행이 안되요ㅠㅠ
1765,2020년 3월 7일,별표 5개 만점에 1개를 받았습니다.,폰을 바꾸고나서 고객센터 어플이 안열려요
1766,2020년 11월 22일,별표 5개 만점에 5개를 받았습니다.,많은걸 알려주네요~
1767,2019년 8월 29일,별표 5개 만점에 1개를 받았습니다.,업데이트 후 사용중지라고뜸
1768,2020년 11월 22일,별표 5개 만점에 1개를 받았습니다.,뭐 하는거 없이 업뎃만 쥿나하는 1도 쓸모없는 앱 별 1개도 아깝
1769,2019년 12월 5일,별표 5개 만점에 5개를 받았습니다.,편하고 좋아요
1770,2019년 8월 28일,별표 5개 만점에 5개를 받았습니다.,편하고 좋아요
1771,2019년 5월 18일,별표 5개 만점에 5개를 받았습니다.,멥버쉽 포인트로 물건을 편의점에서 살수있나요?
1772,2020년 11월 13일,별표 5개 만점에 1개를 받았습니다.,5년을 썼는데 뭐하나 주는게 없다
1773,2020년 11월 19일,별표 5개 만점에 1개를 받았습니다.,제발 그만좀 업데이트 해제발
1774,2021년 1월 28일,별표 5개 만점에 1개를 받았습니다.,너무어려워요...
1775,2019년 1월 8일,별표 5개 만점에 1개를 받았습니다.,혜택은 맨날 사라지고
1776,2019년 3월 26일,별표 5개 만점에 5개를 받았습니다.,편리하게 사용하고 있습니다. 고맙습니다.
1777,2019년 5월 22일,별표 5개 만점에 1개를 받았습니다.,유플 욕을얼마나 쳐먹어야 정신차리냐 ㅋㅋ 돈쳐먹고 놀고뭐하는데지금
1778,2020년 5월 6일,별표 5개 만점에 1개를 받았습니다.,업데이트후 실행 안됩니다
1779,2019년 2월 18일,별표 5개 만점에 5개를 받았습니다.,항상 때에 따른 정보를 바로 주셔서 늘 감사합니다
1780,2020년 3월 15일,별표 5개 만점에 1개를 받았습니다.,납부방법 카드에서 은행으로 변경하려고 하는데 공인인증서 등록은 어떻게 하나요?
1781,2018년 11월 26일,별표 5개 만점에 3개를 받았습니다.,써보고 다시평가할께유
1782,2019년 1월 24일,별표 5개 만점에 1개를 받았습니다.,살면서 처음으로 리뷰쓰네요. 앱좀 제대로 만드세요
1783,2019년 8월 5일,별표 5개 만점에 1개를 받았습니다.,터치가 안되는데 관리 똑바로 안함?
1784,2019년 8월 31일,별표 5개 만점에 5개를 받았습니다.,대박 편함. 무슨 말이 필요할까요.
1785,2020년 10월 27일,별표 5개 만점에 1개를 받았습니다.,왜 이게 안 깔리지???
1786,2019년 7월 12일,별표 5개 만점에 1개를 받았습니다.,어플 안들어가짐.! 뭐 하자는 거죠?ㅡㅡ
1787,2020년 12월 14일,별표 5개 만점에 3개를 받았습니다.,계속다운로드대기중입니다.
1788,2019년 2월 13일,별표 5개 만점에 1개를 받았습니다.,어떻게든 위치정보 캐낼려는거봐라 씹
1789,2020년 1월 20일,별표 5개 만점에 1개를 받았습니다.,요금조회가 안되요
1790,2018년 11월 29일,별표 5개 만점에 2개를 받았습니다.,최근에 계속 안열려요.
1791,2019년 8월 31일,별표 5개 만점에 5개를 받았습니다.,유용하게 잘 사용하고 있습니다 좋아요
1792,2019년 12월 10일,별표 5개 만점에 4개를 받았습니다.,괜찮아 보이네요..
1793,2020년 8월 9일,별표 5개 만점에 1개를 받았습니다.,오류뭐가요 접속이안대요?
1794,2018년 10월 23일,별표 5개 만점에 5개를 받았습니다.,진즉 알았으면 좋았을걸~~
1795,2019년 8월 1일,별표 5개 만점에 2개를 받았습니다.,지금 앱 활성화가 안되는것 같은데 맞나요?
1796,2020년 8월 13일,별표 5개 만점에 1개를 받았습니다.,vvip인데 대체왜 한도상향이안되는거냐 쓴지 1년넘엇는데
1797,2019년 3월 17일,별표 5개 만점에 1개를 받았습니다.,사용하지도 않는데 계속 업데이트 되니 삭제하고 싶음
1798,2020년 11월 17일,별표 5개 만점에 1개를 받았습니다.,다운로드가 안되는데 왜일까요
1799,2020년 5월 21일,별표 5개 만점에 1개를 받았습니다.,대리점 도무지 신뢰못한다.
1800,2019년 6월 18일,별표 5개 만점에 3개를 받았습니다.,통신사를바꿤는데앱를지우려고하는데삭제가안됐네요
1801,2020년 7월 28일,별표 5개 만점에 5개를 받았습니다.,"너무도 간편하고 영화도 공짜, 주말 뚜레주르300원 할인,GS25할인 너무 좋아요. 번창하시고, 더 많은 혜택 주셔서 고맙습니다"
1802,2018년 11월 29일,별표 5개 만점에 1개를 받았습니다.,서비스가 원활하지않은 개떡같은 어플 이런기본적인것도 관리안되니 맨날 꼴등이지
1803,2018년 12월 29일,별표 5개 만점에 1개를 받았습니다.,로그인이 안되는데?
1804,2019년 7월 11일,별표 5개 만점에 1개를 받았습니다.,로그인이 안돼요..어떡하죠?
1805,2020년 3월 30일,별표 5개 만점에 1개를 받았습니다.,설치하고 10분만에지움
1806,2020년 9월 8일,별표 5개 만점에 5개를 받았습니다.,사용이 편리해요!
1807,2019년 11월 16일,별표 5개 만점에 1개를 받았습니다.,위젯이 안되요
1808,2019년 5월 7일,별표 5개 만점에 1개를 받았습니다.,로그인부터 막히는 게 앱이라고 만들었냐
1809,2018년 12월 26일,별표 5개 만점에 1개를 받았습니다.,업데이트 후 왜 실행이 안되나요?
1810,2020년 3월 13일,별표 5개 만점에 1개를 받았습니다.,씨ㅣㅣㅣㅣㅣㅣ 발 본인인증 안돼 패스로 인증도안돼 본인인증 문자도 안와 로그인도안돼 뭐어쩌라고
1811,2019년 8월 3일,별표 5개 만점에 1개를 받았습니다.,화면 검게 나오고 사용안됨
1812,2020년 3월 18일,별표 5개 만점에 1개를 받았습니다.,0점이 없다는게 아쉬울 뿐이다
1813,2019년 2월 25일,별표 5개 만점에 1개를 받았습니다.,업데이트를 너무 자주해요
1814,2018년 12월 31일,별표 5개 만점에 2개를 받았습니다.,아니 왜업데이트가안되는거지요 이용을할수가없자나요
1815,2020년 11월 21일,별표 5개 만점에 1개를 받았습니다.,뭔 말이 필요한가. 걍 써레기
1816,2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,SK에서lg로바꾸었더니인터넷사용이편리해졌어요
1817,2020년 11월 19일,별표 5개 만점에 5개를 받았습니다.,전 넘 좋아여 굿
1818,2020년 11월 5일,별표 5개 만점에 1개를 받았습니다.,업데이트 하루종일함??
1819,2020년 7월 16일,별표 5개 만점에 1개를 받았습니다.,제거가안되는 아주질기놈이네
1820,2021년 1월 2일,별표 5개 만점에 1개를 받았습니다.,강제 업데이트 안 하면 못쓰게 하는거 최악
1821,2020년 11월 19일,별표 5개 만점에 5개를 받았습니다.,잘 사용중~~~
1822,2019년 8월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트 하자마자 열이지가 않음
1823,2019년 8월 15일,별표 5개 만점에 1개를 받았습니다.,업데이트를 해야돼는데 뭘지우라고 뜨는군요
1824,2020년 8월 2일,별표 5개 만점에 1개를 받았습니다.,통신사중 최악~LG유플러스~!!
1825,2020년 12월 21일,별표 5개 만점에 5개를 받았습니다.,좋네요 감사합니다
1826,2020년 11월 19일,별표 5개 만점에 1개를 받았습니다.,업데이트 좀 그만하자.
1827,2019년 5월 19일,별표 5개 만점에 5개를 받았습니다.,쉽게 확인 할 수 있는 U+ 프로그램 설치 굿
1828,2019년 4월 21일,별표 5개 만점에 4개를 받았습니다.,앱이조금느려요
1829,2020년 3월 10일,별표 5개 만점에 5개를 받았습니다.,최고예요감사합니다 계속발위하세요
1830,2020년 11월 19일,별표 5개 만점에 1개를 받았습니다.,이런 불편한 업댓은 왜 할까용??.. 도움이 1도 안됩니당ㅜ
1831,2019년 10월 24일,별표 5개 만점에 4개를 받았습니다.,좋은 하루 보내고 계신가요
1832,2019년 10월 16일,별표 5개 만점에 5개를 받았습니다.,로그인이 안됩니다
1833,2019년 8월 31일,별표 5개 만점에 1개를 받았습니다.,로그인이 안되네요
1834,2020년 2월 26일,별표 5개 만점에 5개를 받았습니다.,좋아요 많이지원하니까신난요♥♥
1835,2020년 4월 6일,별표 5개 만점에 5개를 받았습니다.,그전에사용했엇는데편리하고좋음
1836,2019년 7월 19일,별표 5개 만점에 5개를 받았습니다.,이용하기가 용이해요. 고맙습니다.
1837,2018년 12월 1일,별표 5개 만점에 4개를 받았습니다.,지금개통해서 아직 사용 전입니다.
1838,2021년 2월 20일,별표 5개 만점에 2개를 받았습니다.,자세히 보고 평가하지요?
1839,2018년 10월 2일,별표 5개 만점에 1개를 받았습니다.,진짜 계속 원활치못하다는데 뭔가요?
1840,2019년 8월 25일,별표 5개 만점에 5개를 받았습니다.,편하게 잘사용하고 있습니다 .
1841,2020년 2월 12일,별표 5개 만점에 5개를 받았습니다.,아주편리해요
