,DATE,STAR,REVIEW
873,2019년 5월 12일,별표 5개 만점에 1개를 받았습니다.,별 한개도 아깝네요 영상 볼때마다 1분에 두세 번씩은 끊기면 쓰라는건지 말라는건지 모르겠네요 하루 이용 LTE데이터 다 쓰지도 않았는데 Lte 로 봐도 끊기고 어플 지웠다 깔아도 20분 짜리 영상 하나보면 다시 끊기기 시작하고 진짜 심각하네요. 저 포함 가족 다 LG 몇년째 쓰고있는데 타 통신사로 넘어가야겠다는 생각 밖에 안드네요
874,2019년 12월 29일,별표 5개 만점에 4개를 받았습니다.,"구매한 영화가 다운로드 중 중간에 멈추고 다운이 완료되지 않았는데, 다운로드 재생/멈춤 버튼을 아무리 눌러봐도 아무 반응도 없고, 다운이 진행되지도 않고, 삭제할수도 없고, 재구매도 안되고 어떻게 해야할지 모르겠네요. 구매한 영화는 왜 삭제를 못하게 만들었을까요 ...ㅠㅠ"
875,2020년 1월 8일,별표 5개 만점에 3개를 받았습니다.,왜 로그인이 갑자기 안 되나요? 거의 10년 쓰는데 유플러스는 어떤 앱이든 로그인 서비스가 도통 개선되질 않네요. 저 구통합인데 일치하는 정보가 없다하고; 개발자들은 대체 무슨 일을 하는 거죠? 월정액하는 이유는 고전영화가 많아서. 단 한 가지 이유인데. 판권 산 담당자만 일 잘하는 것 같다고 꼭 전해주세요.
876,2019년 12월 28일,별표 5개 만점에 1개를 받았습니다.,도저히 별을 줄 수가 없습니다. 88요금제 쓰면서 부가 서비스로 유플릭스와 지니 쓰고 있었는데 유플릭스와 유플모바일 TV가 통합되고 나니 아이디 로그인이 안되고 서비스 되는 건 하나도 없고 컨텐츠 누르면 다 결재하라고 하는데 이게 통합되면서 그간 주던 혜택을 없애는 것으로만 보이네요. 고객센터에서도 모르겠다고 하고 흠. 문제가 많네요.
877,2019년 6월 11일,별표 5개 만점에 1개를 받았습니다.,"비디오포털땐 이용에 불편이 없었는데, 새로 바뀌고 나서는, 볼수있는 프로도 몇없고, 이제는 어플 실행도 안되고 이용권 끊고 쓰지도 못하면 뭣하러 이용하나요? 빨리 개선시켜야 되는거 아닌가요? 이대로 가만히 있을건가요?"
878,2019년 2월 4일,별표 5개 만점에 1개를 받았습니다.,데이터를 키고 들어가도 에러걸려서 터치도 잘안되고 겨우 영상하나틀면 멈춰서 그뒤로 에러인상황..한 번 들어갔다가 에러걸리면 나갔다가 다시 들어갈려하면 일식적인오류 떴다고 들어가지도 못해요;; 업데이트 되기는 개뿔..됬으면 잘되야 잘되지도 않잖아😠😠
879,2019년 1월 31일,별표 5개 만점에 1개를 받았습니다.,지금 계속오류나는데 해결좀해주세여 계속업데이트하라구하구 앱이 꺼지네여 ㅡㅡ;; ㅋㅋ 앱이들어가지나 영상은안나오구 ㅋ 음성만 나오구 광고그림만 나오는 경우는 ㅎㅎ업뎃을하구 다시정비하는거면 고객이 피해가 없게해야지 이게무슨 경우인가여?
880,2019년 4월 3일,별표 5개 만점에 3개를 받았습니다.,쿠폰내역에 사용할수있는 쿠폰이 있는데 왜 사용이 안되나요ㅡㅡ..이용하기 누르면 영화목록만 보여지고 영화 결제페이지 할인선택에 멤버쉽 할인빼고는 어디에도 쿠폰사용란이 안보입니다. u+ 모바일tv 1만원상품권 오늘까지라 사용하려는데 잘 확인하고 쿠폰배포해야지요~~ 다른 리뷰보니 저랑 동일한 사람 여럿있는거 같은데 확인 부탁드려요
881,2019년 2월 7일,별표 5개 만점에 1개를 받았습니다.,업데이트 담당자분은 테스트 해보시고 진행하신건가요? 이정도 원성이면 롤백도 심히 고려해보셔야 할 것 같습니다. 겉만 번지르르하게 만드시고 편의성은 최악이네요. 관련 어플 하나덕분에 통신사 자체에 신뢰성이 떨어진다면 본부에선 반응이 어떨까 생각만해도 웃기네요.
882,2019년 4월 26일,별표 5개 만점에 1개를 받았습니다.,"u+tv에 연결하면 u+모바일tv로 산 것도 볼 수 있는 것 처럼 광고하고, u+tv로 연결하면 스마트폰에 있는 영상이 tv로 옮겨가는 에니메이션까지 보여주면서 정작 그걸 할 수 있는 방법은 없네요. 역시 기대를 져버리지 않는 통신사 서비스에 감탄하고 갑니다."
883,2019년 1월 4일,별표 5개 만점에 2개를 받았습니다.,어제 아침까진 잘 사용하고 있었는데 갑자기 자동 로그아웃되더니 로그인을해도 계속 로그인 실패라고 나오네요.분명 아디랑 비번 정확하게 입력했는데도 계속 이래 나와요.업데이트도 해봤고 이게 완전히 앱이 삭제도 안되서 삭제했다가 다시 깔수도 없어요.진짜 불편하네요
884,2019년 6월 11일,별표 5개 만점에 1개를 받았습니다.,비디오포털때부터 잘 쓰고 있었는데 요즘 메뉴를 클릭하거나 검색하면 '죄송합니다. 해당페이지는 현재 이용할 수 없습니다.'라는 오류메세지가 뜨면서 아무것도 안됩니다. 앱을 삭제하고 다시 깔아도 그날만 되다가 다음날이되면 또 안되네요. 다른리뷰보니 다른 사용자도 에러뜨는거 같은데 확인바랍니다.
885,2020년 12월 21일,별표 5개 만점에 2개를 받았습니다.,U+모바일티비 이벤트로 골프 아이돌 또 뭐하나 세곳 출첵하는 이벤트발표가 12월중순이였는데 언제 발표하나요? 21일이면 중순지난건데
886,2019년 2월 13일,별표 5개 만점에 1개를 받았습니다.,더 불편해졌어요 영상의 편의기능도 다사라지고 구간 점프도 없고 10초씩만 앞으로가고 또 메뉴목록도 줄어들고 무료 드라마 영화도 찾기힘들고 검색도 마음에 안들어요. 이전 비디오포털이 훨씬 좋았어요 이건 전에꺼의 반의 반도 못따라가게 만들어놓았네요 별하나도 아까워요
887,2019년 2월 12일,별표 5개 만점에 1개를 받았습니다.,u+ vip이고요 제가 정확히는모르는데 가게를 하다보니 데이터무제한에 가장큰 요금제 사용하면서 비디오포털 유용하게 사용하고있었습니다. 이번에 u+티비로 바뀌면서 정말 너무너무너무너무너무 불편하고요 겉보기엔 뭔가 고급져 보이게 변한거같은데 너무 불편합니다. 1.수시로 연결이 끊기고요 2.장편 드라마 ex)100화가넘는 드라마들 중간 횟차 선택하는게 말도안되게 구식이라 너무 오래걸리고요. 3.제가요즘 예전 mbc드라마인 하이킥시리즈를 보고 있었는데 검색하면 나오질 않더라고요? 비디오포털에서 보던게 연동되어서 그런지 이어보기로 이용하고 있긴합니다만 4. 하이킥 시리즈 얼추 완주해서 오랜만에 영화좀 봐보려고했는데 장르별이라던지 볼만한 영화가 뭐가있나 찾아보기 너무 불편합니다. '답정너' 마냥 메인화면에 띄워준 영화들 외에는 뭐가있는지 보기 불편하고요 5. 월정액영화 이용하려면 또 앱을 하나 더 깔아야 하는것 같더라고요? 좀 어이가 없어서 일단 보류하고 있습니다.
888,2020년 10월 4일,별표 5개 만점에 5개를 받았습니다.,좋아하는 배우의 작품을 많이 볼 수 있어서 좋습니다. 그 만큼 유플러스에 컨텐츠가 많은 것 같아요. 이번에 개편된 UI디자인에도 만족합니다!
889,2021년 1월 25일,별표 5개 만점에 4개를 받았습니다.,실시간 tv 보다 넘끈겨서 u+tv가입해놓고도안보다가 그냥 한번 틀어 받는데 잘나오네여
890,2019년 2월 16일,별표 5개 만점에 1개를 받았습니다.,그전 보다 영화나 기타 드라마 찾기가 넘 힘드네요.. 바탕이 검정과 핑크라 눈이아파서 별루예요.. 점점 안좋아 지는듯합니다. 서비스가... 실시간보는것도 잘 안보게 되네요.. 암튼 전보다는 확실하게 떨어지내요.. 업을 한건지 다운한건지...
891,2019년 3월 10일,별표 5개 만점에 1개를 받았습니다.,일단 모바일티비로 앱이 바뀌면서 진짜 너무 너무 느려졌어요. 솔직히 이정도까지 느려서 하루에 백만번도 넘게 쓰기 싫다는 생각인 들어요. 다운받는데도 오래걸리고 한 페이지 들어가는것도 오래걸려요. 게다가 영화나 드라마 찾는게 더 불편해졌구요. 그리고 다운받은 드라마 한편씩 보고 영상이 끝나면 왜 앱이 강제종료돼죠? 진짜 너무 화나요 원래대로 돌려주세요
892,2019년 8월 19일,별표 5개 만점에 1개를 받았습니다.,"놀라운 토요일-도레미 마켓을 즐겨보는데 저번주 토요일 방송을 보려고 들어가니, 71화까지만 업데이트 되어있고 그 이후에 방송은 타 방송과 뒤죽박죽 뒤섞여 있습니다. 72화가 업데이트되어야 하는 상황에도 불구하고 업데이트되지 않고 오히려 타 방송들과 뒤섞여 있는 점, 심지어 66회 이전 화는 다 삭제되어 53화만이 남겨져 있고 그 이후에는 또 타방송과 섞여있습니다. 제대로 관리를 하는 중인건지 정말 궁금합니다. 솔직히 적은 돈을 내고 이용하는 것도 아닌데 오류투성이에 관리조차 제대로 이루어지지 않는다면, 차라리 어플을 없애던지 제대로 된 조치를 취하던지 빠른 처리를 했으면 좋겠네요. 솔직한 심정으로는 환불받고 싶은 심정이에요. 이전에도 잦은 오류 때문에 솔직히 무척 불편했었는데, 다른 리뷰들을 보니 차라리 어플을 없애고 환불을 해주는게 나을 듯 싶네요."
893,2019년 2월 18일,별표 5개 만점에 1개를 받았습니다.,이전 비디오포털보다 더 불편한 최악의 앱이에요.비추합니다.개발자가 다른회사 스파이 같아요..ㅠㅠ 앱 배경색이 검정 이라 다들 답답해하구요.채널선택시 목을 90도 꺽어야 하구요.패드 나 폰화면을 꺼도 소리가 계속나오면서 꺼지질 않아요. 기존보다 컨텐츠 분류별로 찾는것도 더 함들어지구요. 기존앱에 전혀 불편한거 못느꼈는데... 아참...그리고 채널 프로그램 새로고침도 안되서 불편 ㅠㅠ 찾으면 더 나올텐데 앱 잘 안쓰게되요..
894,2019년 1월 4일,별표 5개 만점에 2개를 받았습니다.,진짜 잘 쓰고 있었는데 아니 왜 어제 부터 갑자기 로그인이 헤제되서 다시 로그인을 몇번이느 했는데 할때 마다 로그인이 안된다고 뜨는거죠?? 분명 정확하게 입력해서 이메일이나 비밀번호가 잘못입력되었다고 뜨지도 않았는데 이건 솔직히 문제가 있는거 아닌가요??
895,2019년 4월 13일,별표 5개 만점에 1개를 받았습니다.,"업데이트 이후 버그가 있네요. g패드 사용중인데 실시간 방송시청시 세로화면에서 방송밑에 현재방송 안내탭때문에 선호채널.전체.종편.예능/드라마 이런메뉴가 안보입니다. 폰에서는 잘보이는데 아직 최적화가 안된듯, 불편해서 볼수가 없습니다. 빠른 수정 부탁드려요."
896,2019년 1월 29일,별표 5개 만점에 1개를 받았습니다.,예전보다 안좋아졌어요.... 화면켜지는것도 재생되는 것도 계속 느리거나 아예 먹통되서 다시 껐다켰다 반복중입니다... 지금은 이벤트덕분에 평점이 좋게나올진몰라도 월정액 요금내고 이용하는건데 빨리 제대로 업데이트하셨으면 좋겠습니다.
897,2019년 2월 4일,별표 5개 만점에 1개를 받았습니다.,이거 업데이트하고나서 어학학습 기능 사라졌어요. 영화유료결제 계속 추가로 하던건 이유가 있었던건데...화면넘기려다가 밝기조절되고 볼륨조절되고 인터페이스 진짜 최악이에요... 이건업데이트가 아니라 다운그레이드인것 같아요.
898,2019년 4월 20일,별표 5개 만점에 1개를 받았습니다.,댓 정말 참을 수 없어서 리뷰 첨 써봅니다. 웬만하면 참고 그냥 쓰는데 진짜 쓸때마다 너무 짜증나요. 영화나 드라마 찾기도 너무 힘들고 인터페이스도 너무 구분이 안가서 뭐가뭔지 알수가 없고. 비디오포털일때가 훨씬 좋았어요. 단순히 익숙치 않아서라고 생각하시나요? 그러기엔 이미 시간이 많아 지난거 같은데 아직도 쓸때마다 욕나와요. 저만 이런가 했더니 다들 난리인데 바꿀 생각이 없으신가 보네요.
899,2019년 10월 24일,별표 5개 만점에 2개를 받았습니다.,"너무 끊김이 심하네요. 지혼자 앞으로 갔다가 뒤로 갔다가 난리를 치는탓에 제대로 된 영상을 보기가 힘듭니다. 물론 원활한 인터넷 환경에서 보았을 때를 얘기하는겁니다. 와이파이 환경에서 사용하든, 모바일 데이터 환경에서 사용하든 다른게 없습니다. 실시간tv와 다시보기 모두요. 제발 사용자가 영상 시청하기에 편한 환경을 만들어 주셨으면 좋겠습니다."
900,2019년 2월 2일,별표 5개 만점에 1개를 받았습니다.,갑자기 이걸로 바뀌고 업뎃까지 했는데 어제부터 지금까지 오류라고 계속 안들어가집니다. 처음에 딱 한번 들어가지고 그 뒤로 계속 안들어가져요. 갠적으로 저도 그냥 비디오 포털이 더 익숙하고 편한 것 같아요ㅜ 오류 빨리 좀 고쳐주시면 감사하겠습니다
901,2019년 6월 9일,별표 5개 만점에 1개를 받았습니다.,현재 무슨 컨텐츠를 선택해도 '죄송합니다 해당페이지는 이용하실 수 없습니다.' 라는 알림 문구가 뜨면서 홈 화면에서 벗어날 수도 없고 어플 내에서 검색도 안됩니다. 제가 저 문구를 보자고 돈을 내고 이용하는 게 아니지 않습니까. 돈을 받지를 말던가 아니면 안된다고 공지를 하던가... 이렇게 제 돈이 날라가는 것만 봐야하나요
902,2019년 2월 18일,별표 5개 만점에 1개를 받았습니다.,업그레이드가 됬으면 기존 비디어포털보다 개선되었다 느껴야하지만 전혀 느껴지지 않고 동영상 재생시 뒤로 넘어가기 불편하고 그외에 개선된 점은 보여지지 않음 보여지기 식으로 보임. 한눈에 찾기 힘들어 숨바꼭질하는 기분이며 익숙해져도 기존의 비디어포털이 그리워지는 점.
903,2019년 2월 15일,별표 5개 만점에 1개를 받았습니다.,"최악!!!!!!!!!!!!!! 이전 버전이 훨씬 나음! 사용자들이 사용하게 불편하게 하여 앱 쓰지말게 하려고 업데이트 한 듯. 영상 목록 나열도 개판, 장르 구분도 사라짐.. 한눈에 목록을 볼 수가 없음 가로, 일자로 영화 목록 나열 ㅋㅋ 영상 보려다가 지쳐서 앱 종료하게 됨. 문제를 나열하려면 끝도 없음!!! 개발자도 업데이트 안 좋은 걸 아는 듯..!!! 사용자들한테 강제로 별 5개 입력하고 후기 남기기 이벤트까지 하고 있음."
904,2019년 6월 11일,별표 5개 만점에 2개를 받았습니다.,어플실행이 안됩니다 .초기화면에서 넘어가질 않아요. 삭제하고 다시까니깐 하루는 되던데 이틀째 되니 또 안됩니다. 안될때마다 삭제 재설치해야되는건가요. 밑에 다른 리뷰보니 저와 같은 증상이던데.....어플이 기능상으로 문제가 있는듯..G7 사용자임
905,2020년 10월 5일,별표 5개 만점에 1개를 받았습니다.,영상 싱크가 안맞아요 해결 바랍니다 모든 영상에서 싱크문제가 발생합니다 프로그램 문제같아요
906,2019년 2월 3일,별표 5개 만점에 2개를 받았습니다.,이거 포인트 전환할려는대 문자로 인증본호가 안오네요. 몇번이고 눌러서 발송됐다고 하는데...영 비디오포털보다 불편해진거같아요. 영화3만편 메뉴도 이름이 바꼈는지 없어지고... 도대체 티비포인트는 인증번호 문자는 언데 오는겁니까?
907,2019년 2월 24일,별표 5개 만점에 1개를 받았습니다.,이전 비디오포털에 비해 사용하기 굉장히 불편합니다. 정말 잘 쓰고 있었고 다른 통신사로 가지 못하게 할 매력적인 앱이었는데 아쉽습니다. 개발하느라 고생하셨겠지만 기존에 비해 사용이 많이 불편하다는건 꼭 알려드리고 싶네요.
908,2019년 3월 15일,별표 5개 만점에 1개를 받았습니다.,"찜하기 목록이 안뜨는거 수정좀 해주세요. 찜해놓은거 막 멋대로 찜이 해제 되지를 않나, 일일이 찾아보는게 귀찮아서 찜해놨는데 정작 들어가면 목록이 안떠요. 고쳐지지 않는데 대체 왜 업데이트를 하는건가요? 업데이트의 뜻은 알고 계시는거죠?"
909,2019년 2월 2일,별표 5개 만점에 1개를 받았습니다.,연속재생 끄기 없나요? 자기 전에 애니메이션 틀어 놓고 들으면서 잠드는데 연속 재생이 돼서 시끄러워서 깨네요. 연속 재생 끄기도 없다면 추가 해주시죠.. 전에 것은 자동으로 꺼져서 좋았는데. 연속 재생 끄는 기능 있으면 알려주시구요. ㅠㅠ
910,2019년 5월 20일,별표 5개 만점에 2개를 받았습니다.,화질도 안좋은게 오류가 엄청 많이 뜨네요. 한번에 끝까지 제대로 재생된적이 없어요. 무료인것만 보긴 하는데 보다 끊긴영상 다시 누르면 한참전에 봤던부분으로 되돌아가있고 불편합니다. 개선 가능성은 있는건가요?
911,2019년 2월 13일,별표 5개 만점에 1개를 받았습니다.,기존 버전이 훨씬 쓰기도 편하고 눈도 안아프네요 이번건 블랙배경으로 고급스러움을 나타낸것처럼 보이지만 채널도 잘 안보이고 시청중 볼륨이나 화면밝기조정시 노란색으로 화면 일부를 차지해서 무척 거슬리고 다른채널로 넘어가는 것도 안되고 무지무지 짜증나서 쓸수가 없고 안쓰게 되네요 업그레이드면 말그대로 업그레이드된게 있어야 하는데 모양만 번지르해서 이건 영~사용자 편이는 안중에도 없는듯해 안쓸려구요 리뷰들 둘러보니 기존 버전이 좋다는 의견이 백이네요 앱개발자분들 반성하세요 속빈강정입니다 이번건...
912,2019년 7월 10일,별표 5개 만점에 1개를 받았습니다.,자꾸 강제로 꺼져요 전에 업데이트전 하늘색 바탕때는 괜찮았는데 업데이트 이후로 자꾸 꺼지구 앞으로 뒤로 넘어가기 할때마다 이유를 알수 없게 강제로 종료되요 참고로 제거후 다시 깔면 잘되다가도 이런증상이 자주 나오는데 개선이 필요하다 생각되네요 왜 그런걸까요?
913,2019년 6월 12일,별표 5개 만점에 1개를 받았습니다.,지금 다들 똑같은 리뷰가 계속 이어져오고있는데 왜 고칠 생각이 없으신지 모르겠네요 하단 어떠한 탭을 눌러도 반응이없고 바로 들어가진 홈화면에선 어떤것들을 클릭하여도 죄송합니다. 현재 페이지는 이용이 안된다는것만 반복중입니다. 빠른 시일 내에 복구부탁드립니다.
914,2019년 3월 1일,별표 5개 만점에 1개를 받았습니다.,아이디랑 비밀번호를 까먹어서 다시찾으려고 아이디찾기 기입사항 입력하고 인증번호전송누르면 계속 오류뜨면서 안된다구 메시지뜨고 그러고 있다가 5분뒤에 인증번호문자날라오길래 다시 눌러봤더니 그것도 안되고...왜계속 오류가 나는건가요 새로가입할려니까 그것도 본인인증 오류라고 하고..바뀌고나서 오류가 너무 많으ㅏ
915,2019년 2월 3일,별표 5개 만점에 1개를 받았습니다.,아 됬고요 로그인 하려고 생난리 쳐서 아이디 만들어 뒀더니만 하이고 들어갈때마다 로그인 해야되요?😧 이럴거면 뭣하러 계정 만들었는지 후회된다 정말 다 나열해줄까? 1.3D로 듣는 기능 삭제 2.화면정지 기능 창 드럽게 늦게 뜸 3.조작 제대로 안됨 4.구매된거 싹다 비워짐 5.들어갈때마다 로그인 해야함 업뎃 왜함? 구버전이 낫겠다.
916,2019년 1월 29일,별표 5개 만점에 2개를 받았습니다.,"전이 더 좋네요.. 첫째 , 무료제공 되는 것들 찾아 보기가 힘들어요. 어떤 작품들이 있는지 한눈에 보는 과정이 복잡해져서 굉장히 불편합니다. 둘째, 화면이 어둡습니다 그냥 넷플릭스 따라한 느낌입니다.."
917,2019년 2월 15일,별표 5개 만점에 1개를 받았습니다.,"진짜 안좋아요! 원복시켜주세요! 이거 업데이트한 이유도 효과도 없을듯..특히 화면 하단 드래그로 동영상 앞뒤로 안움직이고 음량, 밝기 조절 시 너무 민감해서 정확한 조절이 어려워요. 모든게 후퇴한 것 같아요!!"
918,2019년 2월 3일,별표 5개 만점에 1개를 받았습니다.,세번 연속 깔았다 지웠다를 반복해도 30번 오류뜨네요... 다운받아놨던 영화는 영화대로 고향 내려갈때 못보고 데이터 요금은 요금대로 다쓰고.....1개도 아깝네요... 다른통신사로 가든해야지 이거 하나때문에 유플러스 사용하고 있었는데.... 휴
919,2019년 5월 30일,별표 5개 만점에 4개를 받았습니다.,"전체화면 모드로 볼때 제스처인식 영역을 조금만 가운데쪽으로 제한해주셨으면 합니다. 갤럭시 s8 이상에선 홈버튼을 누르기위해 좌측 혹은 우측 구석에서 가운데쪽으로 쓸어서 미는 동작을 해야되는데, 그때마다 10초씩 뒤로 가버려서 불편합니다. 마찬가지로 영화를 보다가 시계를 보려면 위에서 쓸어내리기 동작을 해야되는데 그때마다 볼륨이나 밝기가 조절되네요.. 우리나라에 갤럭시8이상 사용자가 많은 만큼 한번 고려해주시면 좋겠습니다."
920,2019년 4월 10일,별표 5개 만점에 1개를 받았습니다.,무조건 삭제하고 다운받는다고 해결될일은 없습니다. 제가 초창기때부터 엘지 통신사사용중인데 너무 심하네요. 비디오포털이 훨씬 유용하고 그랬는데.. 애니같은거에서 나루토 보시면 1기를틀면 다른 2기 보고싶어도 선택할 창이없어요 물론 있는 애니도있는데 왜 없는거죠.. 비디오포털때는 있었는데 너무하네요 정말.. 어플 사용은 너무좋은데 많이 아쉽습니다 진심으로.
921,2019년 3월 12일,별표 5개 만점에 1개를 받았습니다.,허허참...전에있던거그냥쓰지 뭔 쓰레기를 디테일하게만드셨나그래 ㅋㅋ 야...재생이랑 인터페이스가 왤캐 무겁게되냨ㅋㅋㅋ환장하귿다진짜..그리고 영화찾을려고 하면은 오른쪽으로 겁니 돌려놔야 전 체화면으로 넘어가는데...휴....그냥 전에걸로 다시돌려놓구 아무것도안해주는게 도움이다..그나마 한번씩 보는게 비디오어플이었는데 귀신같이알고 쓰기 족같이해놓으셨넼ㅋㅋ 답글 복붙하지말고 아무것도하지마시길ㅋㅋㅋ 답글해주셨는데 그냥 관련부서랑 아무것도안해주셨으면 합니다 정중하게부탁드립니다..1달좀넘게지났네요...그냥쓰고있어요..뭐..통신이랑엮이면 어쩔수 없자나요ㅎ근데 이건 체크카드도아니구 12시좀지나면 u+tv로 시청인되는거예요??ㅎㅎ 그전에 안되는거면 이모티콘도없거듬요?? 전에부탁드쳤다싶이 제발 아무것두하지마세요 ㅠㅠ 어제 보던것두못보니 이건무슨 개 같은경으에요 ㅎㅎ아~~마이메뉴에서 이어보라는데 븐명 이어보기라는데 ㅋㅋㅋ그거 어디서찾냐??이!어!보!기!
922,2020년 10월 8일,별표 5개 만점에 1개를 받았습니다.,티비와연결후영상이안와요
923,2019년 7월 18일,별표 5개 만점에 5개를 받았습니다.,"안녕하세요^^저는U+모바일TV를 이용하고 있는데 주로 무료에서 애니메이션을 보거든요..근데 이상한 점을 한가지 발견했습니다..하이큐라는 애니메이션이 있는데""1~3""기라고 나오죠..근데 3기밖에 없어요..ㅠㅠ제가 계속 기다려 봤는데 오류수정을 몰라서 못하시는 중이라고 생각해서 글을 남기게 되었습니다...혹시나 이 글을 보신다면 빠른기간내로 고펴주시길 바랍니다..항상 잘 쓰고 있습니다..좋은 프로그램을 만들어 주셔서 감사합니다!"
924,2019년 1월 29일,별표 5개 만점에 1개를 받았습니다.,"이전구성이 훨씬 낫다. 검은색배경으로 바꿔어서 칙칙하고, 라이브화면리스트가 왼쪽으로 가서 프로그램 구별이 더 어렵고 카테고리 구성도 뒤죽박죽.. 이전 구성으로 돌려주세요. 돈쓰고 시간쓰고 왜 더 역행하시는지.."
925,2019년 6월 7일,별표 5개 만점에 1개를 받았습니다.,"지금 최근시청목록도 다 삭제됬고 실시간,티비다시보기,전 체메뉴 어떤곳에 들어가도 똑같은 화면만 뜹니다 나의 무료 더보기 눌렀는데 죄송합니다 해당 페이지는 현재 이용하실수 없습니다 라고 뜹니다 정말 실망이네요 지금까지 잘보고 있었는데 오류면 빨리 좀 고쳐주세요"
926,2019년 2월 1일,별표 5개 만점에 1개를 받았습니다.,업뎃이후 다운받아놨던 영상들다날라가서 출퇴근길 영상보다 데이터다쓰고ㅠㅜㅠ업뎃후 더 불편해졌어요..게다가 오류뜬다고 고객센터 문의하라더니 고객센터번호나 정보는 정작 나오는것도 없고..이왕 개편하는거 더사용하기 편하게 바꿔주셔야죠..더복잡하기만한..;;별로네요
927,2019년 1월 29일,별표 5개 만점에 1개를 받았습니다.,비디오포털 때가 훨씬 좋네요 화면도 어두워진데다가 목록을 보자니 숨겨놓고 가로로 밀어서 잠금해제도 아닌데 밀어서 하나하나 봐야하고 영상을 보진 않았지만 업데이트 이 후로 영상조차 찾아서 봐야하는게 불편해 답답합니다. 포털 때 UI로 흑백전환만 가능케 했으면 좋았을텐데 싹 다 바꾼다는게 너무 오버한 거 아닌가 싶어요.
928,2019년 3월 2일,별표 5개 만점에 1개를 받았습니다.,제폰이 문제인건지 제가 못찾는건지 모르겠는데 비디오포털 앱때는 영화 다운중에 일시적으로 데이터 가 껏다 켜져도 다시 자동으로 다운이 되었었던거에 비해 이건 한번 커졌다 켜지니 다운이 안되고 정지버튼 되어있는걸 눌러 다시 다운받으려해도 정지버튼 그대로네요 그냥 보려고해도 다운된곳까지만 시청이 가능하니 돈 5500원 날린거같은데 아무래도 제가 방법이 있는데 못찾은거겠죠? 다운이 멈춰있는걸 다시 버튼눌러서 다운받으면 되는줄 알았는데 다른 버튼이 있나봐요 좀 알려주셨으면 좋겠습니다
929,2019년 2월 15일,별표 5개 만점에 1개를 받았습니다.,예를들어 드라마를 볼때 계속 연속 재생이 되네요 연속 재생이 안되게 설정하는 것도 없고 매우 불편합니다 비디오포털은 실시간 티비를 작은 화면으로 볼때 영상을 톡 누르면 전체화면으로 바뀌는데 지금은 모서리를 눌러야하니 세상 불편하네요 비디오포털 매우 만족 했던 사람으로써 돈들여서 왜바꿨는지 이해가 안갑니다 유플러스가 돈쓸데가 없나봅니다
930,2019년 1월 30일,별표 5개 만점에 1개를 받았습니다.,이번 업뎃은 별로네요.. 예전폼이 훨씬 쓰기 편리합니다. 영상 찾는것도 너무 힘들고.. 영상 썸네일로 중간부터 보기 이런게 다 사라졌네요? 예전폼으로 다시 바꿔주세요. 이런식이면 비디오포털 월정액으로 할 이유가 없네요.
931,2019년 6월 13일,별표 5개 만점에 1개를 받았습니다.,크롬과의 충돌 문제는 빠른 시일 내 해결해주셔야될 것 같아요.(본 앱이 왜 크롬과 충돌이 나는지 이해가 안되기도 함) 어쨌든 아래 글 참고하여 크롭 업데이트 제거하고 모바일tv앱 재설치했더니 사용 가능해졌는데 앞으로도 계속 이런 현상이 발생할 수 있으니 개선 부탁드립니다. DMB안보고 이 앱만 보는데 너무 불편했고 따로 안내가 뜨는 것도 없어서(또는 문자) 해결책 찾느라 힘들었네요.
932,2019년 6월 12일,별표 5개 만점에 1개를 받았습니다.,어플이 며칠째 실행이 안되네요 탭은 눌러지는데 이용할수없다는 팝업만 뜨고...혹시나해서 들어왔더니 다른 이용자들도 똑같은 상황이네요? 이정도 문의와 컴플레인이 나오는 상황이면 원인 파악하고 공지를 통해서든 어떤 통로를 통해서라도 알리고 사과를하든 해결을 하든 해야하는거 아닌가요..
933,2019년 6월 11일,별표 5개 만점에 1개를 받았습니다.,요 몇일 전부터 앱이 실행이 잘 되지 않네요~ 처음에는 앱을 실행해서 메뉴를 눌러도 안 넘어가더니 다시 삭제하고 깔았더니.처음에만 실행되고 두번째부터는 아예 초기화면에서 메뉴화면자체로 넘어가지가 않네요~ 다른 사용자들도 비슷한 증상이 있는것 같은데 속히 조치 부탁드립니다~!!
934,2019년 2월 14일,별표 5개 만점에 1개를 받았습니다.,별한개도 아깝다 왜업뎃해서 짜증나게하는지ㅡㅡ 스크롤안되는건 뭐임 고객이 호구로보이나보네 서비스도 질을낮추고 어플도 거지같고 유플러스는 이제안쓰는게 답인듯... 그리고 밑에 댓글들보니까 모든 답변이 똑같네요? 복사붙여넣기임?ㅋㅋ 진짜 성의없고 서비스개판인거 본인들이 인정하는듯 서비스 개판이고 니들하는소리 신경하나도 안쓴다고 광고하시는줄?ㅋㅋ 진짜 유플러스 갈때까지 갔네ㅋㅋ
935,2019년 2월 2일,별표 5개 만점에 1개를 받았습니다.,이전버전이 훨씬 좋음 편리하고 한눈에들어오고 통합성도좋고이 무엇보다 눈에확들어오는 배경인데 현재버전은 일단 눈에안들어옴 전체색상부터 바꿔야할듯 그리고 불편함..오류자주나고 왜업뎃했을까 궁금 화웨이5들어오더니 유플 점점이상해지네 유풀 회선에서 탈출해야하나...
