,DATE,STAR,REVIEW
246,2020년 6월 13일,별표 5개 만점에 1개를 받았습니다.,도어 알리미 서비스 사용중인데 약정끝나기만 기다리고 있습니다 밤 12시에도 문자옴니다 연결상태가 불안합니다 <<< 밤 12시에도 문자가오는데 lg에 전화해서 조치를 받아도 그때뿐입니다 결국은 어쩔수없다는 식이네요 정말 피곤합니다
247,2020년 1월 20일,별표 5개 만점에 1개를 받았습니다.,느린건 실시간으로 보는거니까 그렇다치는데 로그인이 안되는건 진짜 너무하네요...지웠다 다시 깔아도 안돼요 여태까지 안될때마다 다시 깔았는데 언제까지 이래야돼요ㅠㅠ
248,2020년 7월 7일,별표 5개 만점에 2개를 받았습니다.,클로버는 인식안된지 오래고.. CCTV는 휴대폰으로 듣는 소리가 잘 안들려서 평소에는 아이와 통화하면서 영상만 화면으로 보게 되네요. 집에서 들리는건 잘되는지 가끔 애들 통화안될때 부르면 방에서 나오더라구요. 클로버 방문점검과 스마트폰으로 소리 잘 안들리는거 개선부탁드립니다.
249,2020년 6월 18일,별표 5개 만점에 1개를 받았습니다.,어플 좀 똑바로 만들어요. 스위치는 되다가 안 되고 씨씨티비 보려해도 제어가 안 된다고 매번.. 스마트는 얼어죽을! 잘 못 만들겠으면 만들지를 말던가
250,2019년 6월 17일,별표 5개 만점에 3개를 받았습니다.,"플러그 잘 쓰고 있었는데요 업뎃이후 전기사용량,이력, 누적 사용량 이런것이 이제 안나오네요 예전처럼 볼수 있는 방법은없나요?"
251,2019년 11월 4일,별표 5개 만점에 1개를 받았습니다.,몇일 잘 되는가 싶더니 업데이트하고난뒤로 앱 중단으로 계속 실행이 안되네요ㅡㅡㅋ 하루이틀이면 나아지겠지싶어 기다리고있는데 오늘까지도 앱 실행 안되네요..ㅋ
252,2020년 6월 12일,별표 5개 만점에 5개를 받았습니다.,말씀하신대로 배터리 부족 바꾸고나서도 안되길래 이건고장이다 싶었는데 사용설명서를 드디어 찾았습니다 허브와 네트워크 문제도 있었네요 이걸3개월이나 모르고 있어서 전화할시간이 안되니 불친절하게 글을 남겼네요 죄송합니다~ 저같은 사람이 또 있을거 같은데 배터리와 네트워크 한번씩 확인해보세요 연결끊어보구 다시연결시도 간단하더라구요 담당자님 감사합니다
253,2018년 11월 21일,별표 5개 만점에 1개를 받았습니다.,왜자꾸 IoT 스위치가 새벽만 되면 자동으로 켜지는지 ㅡ.ㅡ 고객센터 문의해서 혹시 모르니 예약설정 확인해 달라고 해서 off되어있는 예약 다 지워버려도 마찬가지...전기세 아끼는 IoT가 아니라 전기세 먹는 IoT
254,2019년 12월 21일,별표 5개 만점에 1개를 받았습니다.,첨엔 잘됐는데 한달 지나니 서비스도 엉망이고... AS도 전화해서 했는데 서로 자기부서가 아니라고 여기저기 통화연결만 시켜주고 위약금때문에 울며겨자먹기로 가지고있습니다.
255,2019년 11월 12일,별표 5개 만점에 4개를 받았습니다.,앱에 문제가있다는건 아닌데요 도대체 맘카점검을 저녁8시부터10시에 하시면 어쩌자는거죠 혼자있는강아지가 시끄럽게해서 계속봐야하는데.. 상식적으로 점검은 제일 사용빈도가 적은시간에 하는게 맞는거아닌가요 그리고 위젯에서도 사생활보호로 전환이 가능하면 편할것같습니다.
256,2020년 3월 11일,별표 5개 만점에 1개를 받았습니다.,이전 등록된 기기들 재등록도 안되고 재설치도 안됩니다. 버튼을 5초 이상 눌러 깜박일때까지 초기화 해도 안됩니다.강제 삭제좀 되게 해주세요.
257,2020년 8월 20일,별표 5개 만점에 1개를 받았습니다.,펫카 사용하는데 연결이 징그럽게 많이 끊기네요 화면 렉도 심하고요 일상보기메뉴는 제어 실패라면서 아무짝에도 쓸모가 없어요 이걸 누가 쓰라고 만든 어플인가요? 이래놓고 요금 매월 받아먹나요?
258,2019년 11월 8일,별표 5개 만점에 1개를 받았습니다.,아니 해도해도 너무하네 업데이트이후 앱이 자꾸 꺼지는게 소비자 잘못인가?? 우리가 직접 설정들어가서 삭제하고 재설치를 해달라?? 이런 인프라로 뭘 업데이트하고 나은 환경을 제공해준다는 거요?? 툭하면 연결안되고 그럴때마다 집에 있는 선들 다빼고 끼우고 이게 한두번이여야지 벌써 몇번째요 이게 전화는 오지게 늦게받고 해지는 위약금 물고?? 에효 답이 없네 그냥 공폰하나 섭외해서 다른앱을깔아서 쓰는게 정신건강에 좋을듯
259,2019년 3월 7일,별표 5개 만점에 1개를 받았습니다.,쿠쿠밥솥(crp-jhio630fg)을 사서 스마트폰에 연동을 하려고하는데 와이파이도 잡고 다 연결끝나서 홈으로 돌아가면 메인화면에 밥솥이 등록중 이라고만 나오고 더이상 등록완료가 안되요 화면을 누르면 3분정도 기다려도 계속 등록이 완료가 안되면 해제한다음에 다시 시도하란 메시지만 뜨고 계속 등록중이라는 글자만 나옵니다 해제하고 다시시도해도 안되고 어플을 지웠다가 다시 깔아도 안돼요 다른 스마트폰 타블렛pc로 시도해도 마찬가지예요 메일로 문의했는데 몇일째 답장도 없어서 여기 리뷰에다가 올려요
260,2020년 1월 25일,별표 5개 만점에 1개를 받았습니다.,와이파이 공유기 없어서 사용불가. 밤에 보이는 벌건 무드등색을 바꿀 수 없음. 새빨간 무드등과 잔잔한 음악소리의 조합이 굿임.
261,2020년 3월 6일,별표 5개 만점에 2개를 받았습니다.,영상이 다찾다고 지우라고 메세지는계속 뜨는중이고 지난에 들어가면 영상은 안뜨고 맨위에 지난영상과 삭제 글씨만 나오고 있네요 지난영상도 못보고 메세지 소리 .진동때문에 정말이지 돈주고 쓰는 이유를 찾을수가 없네요 계약기간은 남았으니 그냥 쓰라는건지 ..답답하네요
262,2020년 1월 24일,별표 5개 만점에 1개를 받았습니다.,안드로이드 10 업뎃하고나서부터 로그인이 안된다 문자인증도 안되고 아이디로그인치면 앱중지로 튕기고 전화햇더니 자기는 모른다고 114에다 문의하라하고 114는 101번에 전화하라하고 이럴거먄 걍 위약금 거기서 물고 해지시켜주시죠 짜증나게 명절에 강아지녀석 잘있나 보려햇더니 혼자두고온거도 미안한데 맘카작동도 안되고 애 혼자잇으니까 무서우니까 스텐드랑 전기장판 3일 켜둡니다 이럴라고 돈쓰나 짜증나네
263,2019년 11월 28일,별표 5개 만점에 4개를 받았습니다.,엘지 디오스 냉장고는 연동않되나요? 에어컨은 연결해서 잘사용중인데요ㅠㅠ 그리고 공기청정기 스마트폰연동되는브랜드 너무적어요 자체앱은 정상사용됨 (예:샤오미 등등)
264,2019년 12월 29일,별표 5개 만점에 1개를 받았습니다.,몇일전부터 안들어가지는데 왜 그럴까요? 껏다해도 안되네요 지웟다 새로 까는데 30분ㅠㅠ그래도 안들어가지녀요 강아지 봐야하는데 아직까지도 계속 안들어가지는데 뭐가 잘못된건지요 다른폰은 잘되는데 통신사를 잘못된건지 짜증나 죽겠네요
265,2019년 12월 4일,별표 5개 만점에 1개를 받았습니다.,진심으로 이 모든 앱 권한이 다 필요하신건가요? 너무 많은 앱의 권한을 요구해서 차마 설치를 못 하겠네요. 요새도 이런 앱이 있다니.. 그 권한이 필요한 기능을 실행할때만 권한 요구를 하도록 변경해주시면 안될까요? 요즘 앱들은 다 그렇던데...
266,2019년 3월 31일,별표 5개 만점에 3개를 받았습니다.,에러가 발생하연 기기를 연결못한다네요. 그러면서 괄호안에 648이라는 숫자가 뜨는데 이거 왜 이런건가요? 대략 3일 됐어요..이것때문에 에너지사용량 체크를 못해서 불편합니다.
267,2020년 2월 2일,별표 5개 만점에 4개를 받았습니다.,사용자체는 유용하고 편리해요. 그런데 자주하는 질문 자체가 연결이 너무 느려요... 한번들어가려면 자꾸 렉걸리고ㅠㅠ문의한거 보려다가 숨넘어가겠어요..
268,2019년 1월 28일,별표 5개 만점에 1개를 받았습니다.,갑자기 방 컴퓨터가 꺼진다고 뜨던데요? 오류인지 몰라도 계속 그러니 좀 걱정이 됩니다 왜 그런건지 확인좀 해주시면 좋을것 같습니다. 제집은 연결한게 없는데도요.
269,2020년 6월 19일,별표 5개 만점에 3개를 받았습니다.,잘사용중인데 어느날부터 상태표시줄에 알림이 뜨지 않습니다. 앱자체 알림내역에는 열림/닫힘이 기록되고 핸드폰 설정 알림항목에도 이상이 없는데 어떻게 해야되는지요
270,2020년 7월 31일,별표 5개 만점에 1개를 받았습니다.,Al 리모컨 을 연결 했서 클로바 앱 에 들어 가는데 AI 리모컨 이 없어서 모든 방법 을다 했는데 요 그 기기를 음성 으로 하고 싶습니다 너무 안대서 그냥 안 슬까 하고 고민 있어요 그리고 멀티탭 이 있어서 연결 할려고 했는데 연결이 안되요 어떻게 좀 해주세요 그리고 원격 제어 스위치 가 있는대 연결 할려고 했는데 갑자기 101에연결을 하라고 해서 그걸 좀 없애 주세요. 부탁드립니다. 근데 어떤 링크에 들어가면 데나요 네이버 에서 하나요
271,2018년 12월 28일,별표 5개 만점에 4개를 받았습니다.,다 좋은데요.. 저희집이 캐리어 냉난방기 인데요..어플에서 에어컨 추가에서 리모컨 연동되는게 없는데.. 가능하게할수있는 방법이 없을가요..
272,2020년 6월 29일,별표 5개 만점에 1개를 받았습니다.,대체 되는 게 뭐죠? 가족이 대표자로 되어있어서 추가하기로 들어가려고 했는데 계속 인증실패만 뜨네요? 이건 뭐 탈퇴하려고 해도 인증 실패라고만 계속 뜨고... 서비스 안 좋은 게 하루이틀도 아닌 유플러스에게 뭘 기대한 내가 바보죠!
273,2019년 4월 27일,별표 5개 만점에 3개를 받았습니다.,"맘카 천장 설치 사용 중인데, 기존 앱에서 업데이트 후 카메라 상하반전하면 좌우도 반전되네요. 확인 없이 업데이트 하시는 건지.. 빠른 수정 바랍니다."
274,2019년 9월 5일,별표 5개 만점에 1개를 받았습니다.,"맘카유저입니다. 기존맘카앱보다 기능면이나 편의성의 발전이 전혀없어보이고 앱변경전에 충분히 테스트후에 에러사항들을 수정한후 변경햇어야지 개인폰사양이 낮다면 이해가지만 현재 최신폰으로 구동하는데 맘카카메라 실행에서부터 에러,움직임저장된 항목확인하기에러,몇번을 껐다켯다 반복적으로 실행해야지만 실행됩니다.아직 앱초기상태라 개선중이라는말은 하지마시고 기존앱만큼만 만들어놔주시길바랍니다"
275,2020년 5월 12일,별표 5개 만점에 1개를 받았습니다.,와..인내심의한계를 느끼게하눈군요.. 유플러스 오늘 설치해서 해당어플 설치후 휴대폰번호로 로그인하려는데 왜자꾸 사용자확인실패로 휴대폰인증조차 안되는건지.. 어플을 삭제하고 다시깔고 한게 벌써5번째.. 엘지유플러스 티비컨텐츠가 좋아 가입햇는데 부수적인 모바일어플들에서 이런기초적인 오류가 계속 되다니.. 이래서 전반적인 시스템이 좋다고 할수 있을까요??
276,2020년 1월 9일,별표 5개 만점에 4개를 받았습니다.,잘 사용하고 있었는데 안드로이드10 업데이트 이후로 로그인을 비롯한 모든 기능이 사용 불가능한 상태가 되었네요 빠른 개선이 필요합니다~
277,2019년 11월 3일,별표 5개 만점에 1개를 받았습니다.,업데이트하고 앱을 누르기만 하면 실행 되기도 전에 꺼져요. 강아지 때문에 설치한건데 사용도 못하고 있어 불편합니다. 빠른 개선 요청드립니다.
278,2019년 2월 27일,별표 5개 만점에 2개를 받았습니다.,"IOT 전등을 달았는데, 1퍼센트씩 밝기 조절 기능이 있는데 바꿀때마다 걸리는 렉 때문에 쓸 수가 없네요. 원하는 퍼센트를 설정한다음에 실행시키게 만들면 되잖아요."
279,2019년 4월 18일,별표 5개 만점에 1개를 받았습니다.,맘카 전에 쓰던 어플로 못돌아가나요? 동의한적도 없는데 지금꺼 녹화도 잘안되고 침입감지떠도 한참 후에나 볼수있고 너무 마음에 안드네요 기술자들 돈받고 하는거 맞나요? 화면 잘리는 업데이트하더니 이제는 녹화도 잘안되고 사용하기 더불편한 업데이트? 리뷰에 다들 불편하다고 하는데 안고치는 이유는 머예요?
280,2020년 7월 15일,별표 5개 만점에 3개를 받았습니다.,사용하기 편하긴 한데요 너무 느려요 개선안됩니까 개가 뛰어노는 움직이는 상단그림같은거 필요없고 괜히 더 렉걸리는거같으니까 그냥 없애고 빠르게만들어주세요 또 무드등설정같은경우 켜짐예약이있는데 꺼짐예약은없어서 의아하네요 만즐어주세요 또 녹화 알림이 너무오네요 미쳐버리겠어요 알람중에 사람움직이는거 체크하는거잇던데ㅡ빼고 개나넣어주세요 쓸데없는 녹롸안되게
281,2018년 12월 22일,별표 5개 만점에 5개를 받았습니다.,v40쓰는데 cctv화면 비율이 안맞아요. v20쓸때는 비율맞아서 잘보고 사용했는데 어쩐지 마니마니 불편하네요. 어케하면되나요??? 폰자체어ㅣ서 화면비율조정 눌러보니 iot는 안보여요
282,2020년 8월 18일,별표 5개 만점에 3개를 받았습니다.,휴대폰을 바꿨더니 휴대폰으로 연결이 안 됐나봐요. 업데이트 하라고 해서 계속 시도하는데 안 되네요. 저같은 기계치는 많이 불편합니다.
283,2020년 3월 29일,별표 5개 만점에 1개를 받았습니다.,"업데이트 하기전에는 삼성 공기청정기,세탁기가 클로바로 할수있었는데 업데이트후 갑자기 연결할수 없음이라고 뜸 그리고 이앱은 등록한 기기가 없다고 뜸"
284,2020년 12월 7일,별표 5개 만점에 1개를 받았습니다.,CCTV 마이크 대화하기 누르면 튕깁니다 몇일전부터 빨리 수정좀..
285,2018년 12월 20일,별표 5개 만점에 1개를 받았습니다.,계약기간 끝나면 절대 엘지유플러스는 안쓸예정..이거 쓰자마자 에러도 엄청나고 버벅거리고..요금생각하면 당장 해지하고프나 위약금이 아까워 꾸욱 참고 쓰는중..
286,2019년 5월 23일,별표 5개 만점에 1개를 받았습니다.,계속해서 화면 연결이 안되네요ㅡㅡ 삭제하고 다시 깔아도 전에 화면으로 멈춰있고 그 상태로 로딩중만 뜨고서 1달가량 계속 연결이 안돼요 왜이러죠 진짜
287,2020년 1월 11일,별표 5개 만점에 4개를 받았습니다.,"멀티탭을 제외하고 ai리모콘, 공기청정기등 켜져 있는지 꺼져 있는지 위젯에서 확인이 안됩미다. 개선 부탁드려요~~"
288,2020년 6월 2일,별표 5개 만점에 2개를 받았습니다.,위젯이 날아갑니다 콘센트랑 각종 유플러스 iot위젯에 이쁘게 해놓으면 연결상태가 양호하지 않다며 다른 의젯이 몽땅 날아갑니다 빈번하게요 연결 상태는 코앞에있는 콘센트한테는 문제없을거라 보는데 공유기 초기화등 별짓 다해봣네여
289,2020년 1월 31일,별표 5개 만점에 1개를 받았습니다.,저장시간설정해도 그대로 안되고 맘대로 됏다안됏다 해요ㅠ 글구 거실 불이 새벽3시만되면 항상 켜지고 꺼지고 혼자 막 그러다 켜잇어요 꺼두 다시 계속 켜지고ㅜㅜ 무서워용 썹스불러야지 하는데 맨날 잊어버리네요 폰어플로 다시 꺼도 자꾸 켜짐 ㅜㅜ 설정 빼고싶어요 테라스불은 이미 나갔어요 혼자 계속 자동켜지고 해서...ㄷㄷㄷ 편하려고 옵션연결했는데 오히려 쓸모없이 신경만 더 쓰이고 있어요 ㅡㅡㅡㅡㅡㅡㅡ 빼달라고 햇어요 수고하세요..
290,2020년 2월 1일,별표 5개 만점에 1개를 받았습니다.,"어느날부턴가 로그인도 안되고, 계속 오류가떠요. 앱을 지우고 다시 깔아도 똑같네요. 돈주고 쓰는 IOT가 아깝네요."
291,2019년 12월 16일,별표 5개 만점에 1개를 받았습니다.,진짜 드러워서 못쓰겠네 돈 내고 쓰는데 앱은 주기적으로 어플오류떠서 접속이 안되어 기사도 불렀는데 또 알람도 안뜨고 한두번이어야지 단순변심도아닌 오로지 기계결함인데 해지하면 돈내라하고 이거 어쩌라는겁니까?
292,2020년 3월 8일,별표 5개 만점에 3개를 받았습니다.,맘카 초기화면이 작게 구성되어 크게보려면 확장을 해야하며 티비채널 조정시 번호로 선택하는것이 아니라 상하버튼으로만 가능하기때문에 사용이 불편함
293,2020년 6월 8일,별표 5개 만점에 2개를 받았습니다.,나는 홈화면에 위젯 추가한 적이 없는데 홈화면에 위젯 추가하려 할 때마다 “이미 홈화면에 추가된 위젯“이라고 떠서 위젯 기능이 참 쓸데없고 좋네요 ㅎㅎ 그냥 없애버리는 게 어떨까요
294,2020년 7월 4일,별표 5개 만점에 1개를 받았습니다.,스마트홈 이용이 원활하지않아요 홈넷하고 연결도안되고 클로바가 인식도못하고 다시 재연결해서 되나싶더니 하루지나니 또시작이네요 대체 왜이로늨거죠...스마트홈개뿔이..이럴거면 걸어가서 버튼누르고 끄겟습니다..
295,2018년 12월 19일,별표 5개 만점에 1개를 받았습니다.,와이파이나 데이터 전환시 자꾸 앱이 실행됩니다 전에는 안 그랬는데 업데이트 하고서 전환시 연결이 안됬다는둥 위젯도 가끔 먹통이되고 쓰기 불편해졌네요
296,2019년 1월 27일,별표 5개 만점에 4개를 받았습니다.,잘 사용하고 있었는데 요즘들어 잠금화면에서 자꾸 혼자 자동실행 되네요 자동실행 후에는 네트워크 연결이 안된자고 자꾸나오네요 데이터 무제한 요금제 사용하고있습니다
297,2020년 7월 16일,별표 5개 만점에 1개를 받았습니다.,펫케어 절대쓰지마셈 진짜 녹화된거 볼라면 에러떠서 10번은 눌러야 운좋으면 들어가짐 용량차면 ㄹㅇ 일상생활 불가능하게 알람 3초에한번 오는데 용량 비우러 들어가면 처음에 언급했던 에러 떠서 비우러 들어가지지도 않음 에러+미친듯한 알람 콜라보에 미친듯한 스트레스 오짐 진짜 걍 실시간카메라나 다름없음 녹화된거를 볼 기대를 하지 마셈 복장 터지니까 돈은 돈대로 주고 이런 쑤루뤳기 같은 어플을 강매당하니까 눈뜨고 코베이는게 따로 없고 이게 딱 그꼴임 성질만 더러워짐 맘같아서는 해지하고싶어서 발동동구르게됨 어쨋든 돈나가기전에 운좋게 이걸 봤다면 당장 뒤로가기 누르고 그 돈으로 까까나 사드셈
298,2019년 4월 26일,별표 5개 만점에 1개를 받았습니다.,위젯 빠르게 안되네요 ㅡㅡ 누르는 느낌도 없고 반응속도 개선좀여 맨날 누르면 통신상태가 양호하지 않다고 뜨고 ㅡㅡ 참고로 작동은 제대로되는데 저게뜬단 말임
299,2020년 1월 19일,별표 5개 만점에 1개를 받았습니다.,숙면등 조명색 한가지로 고정되면 좋겠어요...움직임 감지가 너무 잘되서(?) 색이 자꾸 바뀝니다...ㅡㅡ
300,2020년 2월 12일,별표 5개 만점에 5개를 받았습니다.,"사용하게 되면 너무 편리해요^^ Ai 리모컨의 경우 전원버튼을 누르면 전원버튼이 눌려졌다는 안내는 나오는데 전원이 켜져있는지, 꺼져있는지 확인할 수 없습니다. 멀티탭은 표시가 되서 그런지 더 아쉽네요"
301,2021년 1월 28일,별표 5개 만점에 1개를 받았습니다.,접속불가 오류가 자주 있습니다.
302,2019년 12월 7일,별표 5개 만점에 1개를 받았습니다.,Ai리모컨이 몇개월째 연결끊김 상태로 수정할수도 없고 설명에는 새로고침해보라고만 하고 아예 리셋하고 새로 등록할수있는 기능이 추가되었으면해요
303,2018년 9월 24일,별표 5개 만점에 3개를 받았습니다.,잠금화면에서 잠금 해제 시 해당앱 연결 오류 화면이 계속 뜹니다. 앱이 백그라운드에서도 실행되지 않고 있는 상태인데도 왜 오류가 나는지요?
304,2020년 6월 25일,별표 5개 만점에 1개를 받았습니다.,집에cctv를 설치하기위해 기사님이방문하셔서 연결시켜주셔서 잘되는거확인후 껏다켰더니 앱에 접속하면 알수없는페이지라고 뜹니다 문제좀해결해주세요
305,2018년 9월 14일,별표 5개 만점에 2개를 받았습니다.,"갤럭시8+를 사용합니다. 업데이트 후 소리로 설정해도 진동하고, 무음에서도 진동하고, 무조건 진동하네요. 버그해결 바랍니다."
306,2020년 2월 28일,별표 5개 만점에 1개를 받았습니다.,일주일전부터 실행하면 안됩니다. 다른 현관알리미같은건 작동이 잘되는데 와이파이연결을 확인하라고 하네요. 집에서 와이파이해도 마찬가지구요
307,2020년 8월 1일,별표 5개 만점에 1개를 받았습니다.,"최초 설치할 때 집과 사무실 양쪽에서 사용하기 때문에 Iot장비별로 정리하려는데 기사가 무슨 동남아 소매치기마냥 손에서 내 폰을 가로채어가서 등록함 무슨짓이냐고 손을 내밀자 몸을 비틀고 나와 반대쪽으로 손을 뻗어 내 핸드폰을 못 집어가게 막음 집과 사무실이 주소가 바뀌고 장비도 섞인채로 등록함 나중에 어플에서 변경된다 하였으나 되지않아 114에 문의했고 같은 답변을 들음 정 안되면 기사를 보낸다는데 어플로 해결 가능한거 굳이 사람 부르기 싫어서 다시해보겠다고 끊는 문의가 3회정도? 그러나 설정변경이 되지 않았고 최근 다른 문제가 있어 기사가 방문하여 확인하니, 서버관리소에서 리셋해야 변경이 가능한 것이라함 때문에 최초 서비스 제공부터 잘못되었으니 일부 환불 및 해지를 요구하였으나 앞으로 10개월 할인해준다 함 최근 남양에서 영업 노하우 배워와서 실천하는거 같은데 업데이트 해야 사용가능하다면서 정작 업데이트가 안되어 사용도 못하고 있음"
308,2019년 1월 29일,별표 5개 만점에 3개를 받았습니다.,편하고 좋긴한데요 가끔 연결이 끊겼다면서 안돼네요; 티비셋톱 통합으로 켜고끄는걸 주로쓰는대요 오늘도 그걸로껐는데 연결끊겼다고 나오고 셋톱만 꺼졌습니다... ai리모컨은 불잘들어와있네요..
309,2020년 4월 6일,별표 5개 만점에 1개를 받았습니다.,갑자기 문열고닫을때 알람이 안울려요. 알람설정 바꾼것도없는데 갑자기요.. 혹시몰라 홧인해봐도 알람모두허용되오있구요. 이것저것 만져도 알람은 끝까지안오네요 ㅋㅋ 진짜답답
310,2020년 5월 13일,별표 5개 만점에 1개를 받았습니다.,"AI 리모컨은 불이 안들어오네요 10초간 버튼을 눌러도 그러네요 그리고 clova on+ 는 ""짱구야 tv꺼줘""해도 작동이 안됩니다 앱을 깔아도 계속 비번창이 안나오네요"
311,2019년 7월 8일,별표 5개 만점에 1개를 받았습니다.,cctv녹화동영상 넘어가기도 안되고 불편해죽겠는데ㅎ 맘카앱은 더이상 사용안된다하고..새로만들거면 더 편하게 만들던가~~!!!동영상 하나보고 나와서 다시클릭 또 나와서 다시클릭? 장난하십니까?
312,2019년 3월 19일,별표 5개 만점에 2개를 받았습니다.,얼마전 업데이트후부터 워키토키 기능사용중 외부에서 말하는 소리가 안들려요 다른폰은 다되는데 노트9쓰는 내폰에서 얘기하면 집안에있는 맘카소리가 너무 작게들린데요
313,2020년 1월 4일,별표 5개 만점에 1개를 받았습니다.,최근 업데이트 후 로그인조차 안됨 (클릭이 안됨) 저 말고도 많이 그런거 같은데.. 아무런 조치가 없군요..
314,2019년 7월 11일,별표 5개 만점에 1개를 받았습니다.,솔직히 별하나도 아까운거 같은... 스위치나 에어컨 별로 사용안하고 맘카땜에 하는건데 수시로 오류 뜨고 자꾸 끊기고 스트레스 엄청나네요 요즘 cctv도 싸던데 차라리 그게 나을듯 싶은 심정..
315,2020년 3월 9일,별표 5개 만점에 3개를 받았습니다.,"냉장고,세탁기등은 삼성전자 제품만 등록할 수 있네요! 유플러스는 엘지 아닌가요? 엘지전자 제품도 등록 가능해야 하는 것 아닌가요? 정말 이해 안되네요?"
316,2020년 8월 3일,별표 5개 만점에 4개를 받았습니다.,강아지 기를때 간식을 줄수 없는 점은 그닥 불편 하지않은데 이제는 강아지를이 불러도 오지도 않은것은 강아지를 어떻게 고쳐야 할까요? 홈 cctv는 굉장히 만족스럽습니다!
317,2020년 2월 27일,별표 5개 만점에 1개를 받았습니다.,"2월 18일부터 연결 끊김이라고 나오고 리셋, 재설치 해도 연결이 안되요. 앱이 업데이트 되고 나서부터 안되는것 같아요."
318,2019년 12월 19일,별표 5개 만점에 1개를 받았습니다.,7월 새로 입주한 아파트에서는 아직 시스템이 불안정해서 정상적으로 되는 경우보다는 비정상적으로 작동이 되지 않는 경우가 더 많습니다
319,2020년 8월 7일,별표 5개 만점에 1개를 받았습니다.,"AI리모컨 연결끊김 문제로 어플 재설치, 재연결했는데 계속 빨간불에..연결끊김 상태네요 몇번을해도 리셋도했고요 뭐가 문제일까요?"
320,2020년 2월 27일,별표 5개 만점에 1개를 받았습니다.,오류투성이임 오류의 일상화임 자동실행에 취침모드시 활성화 되도록 해주세요 잘되던걸 왜 없애나요? 앱 만드는 사람 개인적으로 면담하고 싶은데 연락 좀 주세요 고객센터 어쩌구 하지마시고요
321,2019년 11월 29일,별표 5개 만점에 1개를 받았습니다.,정상적인 삶을 살고싶으면 사용하지마세요 상담사와의 클레임 시간소요 잦은 as기사님 방문에 사람 힘들어지고 고통받고 싶으신분만 사용하세요 서비스 품질 문제를 소비자한테 돌리는 악덕 기업
322,2019년 4월 17일,별표 5개 만점에 1개를 받았습니다.,맘카 연결이 계속 끊기고 오류도 너무많고 업데이트된이후로는 맘카어플도 안되서 더 불편해요 IoT설정가서 설정을하라는데.. 어디가서 하라는지 설정에 아무리찾아도 안나와요..
323,2020년 1월 7일,별표 5개 만점에 2개를 받았습니다.,핸드폰 업데이트 후에 앱에 들어가면 로그인하라고만 뜨고 로그인하면 팅기고....ㅡㅡ 무슨문제인지 앱도 삭제했다가 다시 설치했는데도 같은 현상이예요
324,2019년 6월 4일,별표 5개 만점에 3개를 받았습니다.,왜 자꾸 연결기기들이 연결이 안되는거죠? 편하자고 설치했는데 이거 문제 해결하자고 전전긍긍 하는것도 힘드네요 문제 해결방안 있음 연락주세요
325,2020년 4월 14일,별표 5개 만점에 2개를 받았습니다.,아니 무슨 업데이트가 이리 안되서 ..ㅡㅡ 업데이트는 왜 하라는건지...다른때는 안그러더니 오늘 짜증 밀려옵니다..왜 이러는겁니까
326,2019년 5월 22일,별표 5개 만점에 1개를 받았습니다.,기사님 설치시땐 숙면등이 클로바명령으르 되더니 가시고나서 안되길래 iot들어가보니 연결이끊겼다네요 멀티탭연결도 다되어있는데 연결어떻게 다시해야하나요?
327,2019년 11월 17일,별표 5개 만점에 1개를 받았습니다.,업데이트되고 왜 계속 오류인건가요 이럴거면 뭐하러만든거에요 아진짜 한두번도아니고 위젯은 업데이트 제대로되지도않고 너무 짜증나네요
328,2020년 7월 6일,별표 5개 만점에 1개를 받았습니다.,제 아이디로만 접속 하면 서버 연결 오류 뜹니다... 와이프 아이디로 로그인 하면 괜찬구요..... 뭐가 문제 이죠....?
329,2019년 5월 3일,별표 5개 만점에 1개를 받았습니다.,이걸로 사용하고난뒤 맘카가 로딩자체가 안되네요 어쩌다 한번 연결되서 화면보이고~~~ 아예 이건 cctv 사용하지 말란건지....답답하네요 ㅜ
330,2020년 2월 25일,별표 5개 만점에 1개를 받았습니다.,업데이트해야사묭할수있는데 업데미트가실행이안되요 3일째시도중입니다 언제사용한거에요 차라리 기존에 쓰던거 그냥사용하게 엎데이트 내려주세요 사용할수없는앱을 왜만드는거에요?
331,2019년 1월 4일,별표 5개 만점에 2개를 받았습니다.,"며칠전부터 , ""에러가 발생하여 동작을 수행할 수 없습니다.(648)"" 가 나오면서 서비스 이용이 안됩니다."
332,2020년 7월 31일,별표 5개 만점에 5개를 받았습니다.,외출해도 집 상황을 볼 수 있어서 좋은 것 같아요. 근데 와이파이가 안 터져서 못 볼 때 좀 짜증나요. 그거 빼면 다 좋아요.
333,2019년 11월 8일,별표 5개 만점에 2개를 받았습니다.,왜작동이안돼나요? 맘카 사생활모드로 박구고 아침에 맘카킬려고 누르면 설정을박구지 못했습니다 이글씨만 게속 뜨내요 다른건잘돼는대 왜그런가요? 앱다시지우고 깔아도 안돼네요 신랑꺼도 안돼고 제꺼도 안돼고 이렇게 오류 날거면 머하러 달달이 할부내면서 쓰겠어요? 차라리 문다 걸어잠그고 다니는게 낳죠 안그래요?
334,2020년 2월 3일,별표 5개 만점에 2개를 받았습니다.,스마트홈 어플을 계속 잘 사용했는데 갑자기 안들어가지고 휴대폰 인증을 해야하는데 인증번호 전송버튼이 활성이 안되는데 왜 그러는지....
