773	2019년 11월 5일	별표 5개 만점에 5개를 받았습니다.	IFTTT좀 연동되게 해주세요 제발	0
1625	2017년 10월 2일	별표 5개 만점에 1개를 받았습니다.	위젯크기가 엄청큼(다른거 비해서4배) 보기도 싫고 앱구동이 무거워서 느림 빨리 수정바랍니다...	0
1069	2020년 8월 22일	별표 5개 만점에 5개를 받았습니다.	!, ,,.ㄷ,또한,,9ㅇㅈㆍ ,	2
697	2020년 9월 16일	별표 5개 만점에 1개를 받았습니다.	자꾸 오류뜹니다. 너무 화나요	0
482	2020년 7월 29일	별표 5개 만점에 1개를 받았습니다.	업데이트 좀 제발.. 전반적인 개선은 바라지않으니 오류라도 좀 덜나게 해주세요.. 오류 팝업 안볼날이 없네요	0
953	2019년 4월 18일	별표 5개 만점에 1개를 받았습니다.	업데이트이후 맘카 오류네요	0
545	2019년 8월 22일	별표 5개 만점에 1개를 받았습니다.	맘카 이용중인데 켜짐버튼 여러번 눌러야 겨우 화면이나와요.	0
502	2019년 6월 14일	별표 5개 만점에 1개를 받았습니다.	모바일에서 에러라구하고 연동이 안돼요. 빨리 해결해주세요.	0
1919	2015년 12월 19일	별표 5개 만점에 1개를 받았습니다.	lg에 iot 월 요금줄빠에 그돈으로 전기 더쓰것다 머리가 전부 다나쁜건지 ㅉㅉ쯔	0
1372	2019년 2월 1일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1431	2018년 8월 23일	별표 5개 만점에 4개를 받았습니다.	알람을 진동으로 해놨는데 지금은 진동으로 해놔도 무음으로 해놔도 소리가 남니다.	0
1147	2020년 8월 2일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1059	2019년 5월 25일	별표 5개 만점에 5개를 받았습니다.	도움되요 감사합니다	1
1708	2017년 7월 22일	별표 5개 만점에 1개를 받았습니다.	며칠전부터 하루에 한번씩 로그아웃되는 이유가 멉니까?	0
527	2019년 9월 5일	별표 5개 만점에 1개를 받았습니다.	회사에서 보안앱 때문에 사용 못합니다. LG회사다니는데 LG제품을 사용 못할줄이야... 이제품의 목적이 뭡니까? 마이크만 사용 안하면 되고 화면만 보이면 되는데 마이크사용제한으로 cctv를 볼 수없다니...	0
1530	2018년 12월 8일	별표 5개 만점에 5개를 받았습니다.	좋와요	1
1878	2016년 7월 7일	별표 5개 만점에 4개를 받았습니다.	혼자사는사람저녁에들어올때조아요	1
1233	2019년 11월 29일	별표 5개 만점에 5개를 받았습니다.	굿	1
519	2019년 12월 28일	별표 5개 만점에 1개를 받았습니다.	안드로이드 OS 업데이트 이후 접속이 안되네요 재설치 이후에도요	0
1658	2017년 11월 14일	별표 5개 만점에 4개를 받았습니다.	좋아요	1
1766	2017년 4월 1일	별표 5개 만점에 1개를 받았습니다.	내폰 내가 쓴다는데 무슨 세션만료 어쩌구 하루에 몇번을 로긴해야 하는지 귀찮아죽겠네. 편할라고 쓰는데 한두번도 아니고 로긴이 더 불편해...	0
2068	2020년 9월 16일	별표 5개 만점에 5개를 받았습니다.	잘쓰고있습니다	1
1989	2016년 4월 16일	별표 5개 만점에 3개를 받았습니다.	제어에실패했다면서 공유기나허브연결상태확인하랍니다. 몇일전에 인터넷이 몇시간만하고나면안되서 껏다가 키는거를했는데 일주일이지나도 그러더군요. 그리고 어제보니 제어가안됩니다.해결방법없습니까	0
1419	2018년 11월 1일	별표 5개 만점에 5개를 받았습니다.	Good	1
2016	2015년 8월 25일	별표 5개 만점에 1개를 받았습니다.	왜 14세 미만은 안됨??	0
48	2020년 11월 22일	별표 5개 만점에 2개를 받았습니다.	잦은오류.. 삭제충동 유발!! 특히 저장용량 부족으로 코드'500' 오류 계속뜨고,,저장공간 삭제도 안되고, 듣기싫은 [용량부족 알람]은 끌수도 없고 5분에 한번씩 울려댐. 차라리 오류 못잡아낼것 같으면,,유플BOX 말고 각자폰에 녹화영상 저장하게 하든지..	0
2054	2020년 8월 16일	별표 5개 만점에 5개를 받았습니다.	딱이다	1
810	2021년 1월 29일	별표 5개 만점에 5개를 받았습니다.	우리콩이를 잘 지켜주셔서 감사합니다	1
1746	2017년 4월 14일	별표 5개 만점에 1개를 받았습니다.	열리지도 않음	0
798	2020년 9월 7일	별표 5개 만점에 1개를 받았습니다.	가입도 되지 않는 이상 어플	0
1294	2019년 5월 10일	별표 5개 만점에 3개를 받았습니다.	확실하지않음	1
2078	2018년 12월 2일	별표 5개 만점에 5개를 받았습니다.	你好	1
256	2020년 8월 20일	별표 5개 만점에 1개를 받았습니다.	펫카 사용하는데 연결이 징그럽게 많이 끊기네요 화면 렉도 심하고요 일상보기메뉴는 제어 실패라면서 아무짝에도 쓸모가 없어요 이걸 누가 쓰라고 만든 어플인가요? 이래놓고 요금 매월 받아먹나요?	0
821	2020년 9월 2일	별표 5개 만점에 2개를 받았습니다.	업데이트했는데 앱이 기기등록하려고 하면 앱중단돼요 확인부탁해요 너무힘드네요	0
687	2018년 10월 24일	별표 5개 만점에 1개를 받았습니다.	카메라 화상좀 발전시키세요	0
1745	2017년 5월 1일	별표 5개 만점에 4개를 받았습니다.	그럭저럭 돈 잘 뜯어가네요	0
1065	2020년 10월 14일	별표 5개 만점에 1개를 받았습니다.	그켬의 웹방식앱	0
1058	2021년 1월 28일	별표 5개 만점에 5개를 받았습니다.	👍good 아주 좋아욤	1
1944	2015년 10월 1일	별표 5개 만점에 1개를 받았습니다.	신청 후 아이디 생성하려고 받았는데 검정화면에서 안넘어감 테스트는 완료하고 앱만들고 광고해야지 무슨경우인지 바로 취소해씀	0
508	2019년 6월 28일	별표 5개 만점에 1개를 받았습니다.	몇달전부터 갑자기안됨 옛날휴대폰이라 지원안하는건가요 ㅡ.ㅡ lg꺼 vs450pp3대 다 안됨	0
1146	2020년 8월 4일	별표 5개 만점에 4개를 받았습니다.	Good 👍	1
83	2020년 12월 21일	별표 5개 만점에 2개를 받았습니다.	오류가 많아서 불편해요	0
2114	2019년 3월 22일	별표 5개 만점에 5개를 받았습니다.	굿	1
416	2019년 3월 28일	별표 5개 만점에 1개를 받았습니다.	장난치는것도아니고 점검을 몇번이나하는겁니까 이럴라고 비싼돈주고 쓰는것도아닌대 가장 중요한시간에 진짜 더럽게 못쓰것내	0
901	2018년 12월 28일	별표 5개 만점에 2개를 받았습니다.	알림이 잘안뜨네요..노트9쓰고 있어요~	0
291	2020년 3월 8일	별표 5개 만점에 3개를 받았습니다.	맘카 초기화면이 작게 구성되어 크게보려면 확장을 해야하며 티비채널 조정시 번호로 선택하는것이 아니라 상하버튼으로만 가능하기때문에 사용이 불편함	0
669	2020년 7월 12일	별표 5개 만점에 3개를 받았습니다.	업데이트가 안 되고 다운로드 대기중이 계속 뜨는데 어떻게 하면 좋을까요?	0
322	2020년 1월 7일	별표 5개 만점에 2개를 받았습니다.	핸드폰 업데이트 후에 앱에 들어가면 로그인하라고만 뜨고 로그인하면 팅기고....ㅡㅡ 무슨문제인지 앱도 삭제했다가 다시 설치했는데도 같은 현상이예요	0
1538	2018년 9월 6일	별표 5개 만점에 5개를 받았습니다.	별로..	0
2083	2015년 8월 30일	별표 5개 만점에 1개를 받았습니다.	썩음	0
585	2019년 10월 25일	별표 5개 만점에 1개를 받았습니다.	하루치 영상 삭제하는데 짜증나서포기. 구매한게 후회	0
1307	2019년 4월 27일	별표 5개 만점에 5개를 받았습니다.	굿	1
1425	2018년 8월 24일	별표 5개 만점에 2개를 받았습니다.	알림을 무음으로 해도 소리도 나고 진동도 나고 어떻게 해야 진짜 무음으로 알수 있는지 알려주세요	0
463	2019년 12월 23일	별표 5개 만점에 1개를 받았습니다.	처음설치까지는 좋았는 업데이트가 전혀 안되어 먹퉁이 되었어요 어떻게 해결 해야할지 난감합니다	0
874	2019년 2월 28일	별표 5개 만점에 4개를 받았습니다.	아직은 약간 불편	0
173	2018년 12월 4일	별표 5개 만점에 1개를 받았습니다.	정말허접하네요..... 공기청정기 위닉스가 대세인데(모델:AZBE380-HWK)온라인에서 가장많이팔린제품인데.... 호환이 안되요...그게말이되요?? 엘지여러분 이걸 어플이라고 연구하고만든거에요??정말허접하네요... ..	0
485	2019년 6월 7일	별표 5개 만점에 1개를 받았습니다.	홈cctv는녹화시방향이동이됬는데이건왜안되나요 되게해주세요!	0
2118	2018년 10월 31일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1269	2019년 9월 5일	별표 5개 만점에 5개를 받았습니다.	조아유	1
1722	2017년 5월 13일	별표 5개 만점에 1개를 받았습니다.	카메라쓰는데 수시로 에러장난아니에요 약정때문에 어쩔수없이 2년째쓰고있습니다ㅠ	0
309	2020년 5월 13일	별표 5개 만점에 1개를 받았습니다.	AI 리모컨은 불이 안들어오네요 10초간 버튼을 눌러도 그러네요 그리고 clova on+ 는 "짱구야 tv꺼줘"해도 작동이 안됩니다 앱을 깔아도 계속 비번창이 안나오네요	0
677	2020년 2월 22일	별표 5개 만점에 1개를 받았습니다.	업데이트 대기 중이라고 3일째인데 이건 뭐 볼 수도 없고 뭐 하자는건지.	0
437	2021년 1월 27일	별표 5개 만점에 3개를 받았습니다.	티비랑 에어컨 연결이 잘안되네요	0
612	2019년 9월 5일	별표 5개 만점에 5개를 받았습니다.	가끔 느리고 화면이 깨짐	0
948	2018년 9월 27일	별표 5개 만점에 5개를 받았습니다.	바로가기 어떻게 만들어서 등록하나요?	2
1245	2019년 11월 30일	별표 5개 만점에 5개를 받았습니다.	좋음 걍 좋음	1
1422	2018년 9월 27일	별표 5개 만점에 5개를 받았습니다.	최고	1
177	2019년 5월 10일	별표 5개 만점에 1개를 받았습니다.	전에는 정말 신세계더라구요 그런데 예전과달리 절전콘센트 사용량이 매일 매주 시간별 그래프로볼수있었는데 그게없어졌네요? 절전콘센트로 전자제품들 사용량좀 보고싶어서 옮겨쓰고그랬는데 이제는 하루사용량밖에 표기가안되네요ㅠ	0
72	2021년 2월 10일	별표 5개 만점에 1개를 받았습니다.	지독하다 진짜. 잠깐의 신기함이 약정기간 내내 불편함으로	0
1572	2018년 1월 30일	별표 5개 만점에 5개를 받았습니다.	영천시상주아파트	1
1452	2018년 7월 13일	별표 5개 만점에 1개를 받았습니다.	tv-g셋탑 연결하려는데 와이파이 연결이 안됨! 아무반응도없음 짜증나네!	0
1262	2019년 9월 11일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1232	2019년 12월 19일	별표 5개 만점에 4개를 받았습니다.	좋아요	1
561	2020년 1월 20일	별표 5개 만점에 1개를 받았습니다.	v50 안드로이드10 업데이트 후 동작안됩니다	0
1390	2018년 11월 27일	별표 5개 만점에 5개를 받았습니다.	굿ㅡ	1
518	2019년 7월 10일	별표 5개 만점에 5개를 받았습니다.	외출시 집안상황을 실시간으로 볼수있어 너무 편리하고 좋아요	1
655	2019년 10월 20일	별표 5개 만점에 1개를 받았습니다.	3개월에 한번씩 오류뜸	0
653	2021년 1월 31일	별표 5개 만점에 5개를 받았습니다.	한눈에 보기 쉬움.	1
620	2018년 10월 25일	별표 5개 만점에 3개를 받았습니다.	녹화가 안된다는것이 아쉽네요.	0
1277	2019년 9월 5일	별표 5개 만점에 5개를 받았습니다.	좋아요~	1
405	2020년 11월 15일	별표 5개 만점에 5개를 받았습니다.	절상 작동해 주세요	1
185	2020년 1월 2일	별표 5개 만점에 1개를 받았습니다.	로그인이 당췌 되질않아요..업데이트 이후에 계속 로그인하면 화면이 사라지고 앱중지 멘트 뜨고 진짜 짜증나서 못살겠어요.고객센터는 통화하기가 하늘에 별따기고 뭘 어찌해야되는건지 진짜 해결 좀 해주세요!!!	0
1929	2015년 10월 27일	별표 5개 만점에 5개를 받았습니다.	좋은 세상이네요. 위젯이 빨리 지원되었음 좋겠네요. 근데 음성인식기능은 몇시간 사용안하면 세션이 만료되었다고 뜨는 등 안정화가 필요할 듯.	0
1924	2016년 5월 6일	별표 5개 만점에 5개를 받았습니다.	삼성도어락 P710 말고 P810 지원 하나요	1
1592	2018년 6월 1일	별표 5개 만점에 3개를 받았습니다.	한번 써보겠습니다	1
832	2021년 2월 13일	별표 5개 만점에 5개를 받았습니다.	이런펀한세상이 올줄이야 ~~★♥	1
385	2019년 10월 24일	별표 5개 만점에 1개를 받았습니다.	어플이 자주 접속이 불량이네요 이거뭐 볼수도없고 참 여러가지불편하네요 어떻게해야접속이 가능할려나요??	0
1837	2016년 8월 20일	별표 5개 만점에 1개를 받았습니다.	사용을 하라는 건지 먼지 모르겠네요? 기존 가입자는 바로 사용할수 있는 앱을 별도로 만들던지 가입자 쇼핑몰접속 않되게 해주심이 좋을듯 ? 가입자 유치도 좋지만 기존 가입자 편리하게 사용 될수 있도록 개선바랍니다. 제어버튼누르면 자꾸 쇼핑몰로 이동됩니다. 사용자편에서 편리성이라곤 찾아 볼수가 없네요.	0
1386	2018년 12월 5일	별표 5개 만점에 3개를 받았습니다.	자꾸 외부에서 간혈적으로 네크워크 접속 불가 현상 잡아주세요	0
220	2019년 10월 20일	별표 5개 만점에 1개를 받았습니다.	예전cctv도 계속 접속도안되고 그러길래 오래되서그런갑다하고 돈더내고 최신꺼로 바꾼지 한달도 안되었는데 벌써부터 접속이안된다고 사용자체를 못하네요 돈써가면서 cctv설치한건 다이유가있는겁니다 지금 반려견들 집에두고 타지에 나와있는데 접속불가라서 볼수는없고 돈은 돈대로 다 내는데 진짜후회되네요 접속자체도 이렇게 매번안되고 엉망인데 어떻게 보안시스템 따위를 사용하겠습니까?? 이게무슨우리집지킴이이라고 하는거죠? 아니 되지도 않아서 지켜주질않는데;;;;;; 아진짜 화나네요 ;;;;;;;;	0
1301	2019년 7월 11일	별표 5개 만점에 5개를 받았습니다.	좋아요.	1
124	2019년 2월 13일	별표 5개 만점에 1개를 받았습니다.	예전부터 가끔씩 혼자 앱 실행되서 운전 중인데 네비 화면 위로 노란 앱 첫화면 뜨고 며칠 전부터는 위젯도 제대로 작동 안하네요. 밑에 어떤 분께서도 쓰셨지만 101로 전화하라는 말만 복붙 하지말고 여기 적은 게 전화해서 할 말이랑 똑같으니까 해결책도 여기다가 적어 주세요. 무료 혜택도 아니고 돈내고 사용하는 건데 수준이 왜 이런 건지.. 약정 기간 끝나면 바로 해지하렵니다.	0
1967	2015년 9월 22일	별표 5개 만점에 3개를 받았습니다.	위젯이나 활성바가 있으면 모드제어가 더 쉬울 거 같아요	0
826	2020년 7월 29일	별표 5개 만점에 1개를 받았습니다.	쓸데없이 업데이트좀 자주하지말아주세요..	0
936	2019년 3월 27일	별표 5개 만점에 3개를 받았습니다.	winix 제품은 언제쯤 제휴하나요?	0
1917	2015년 12월 14일	별표 5개 만점에 1개를 받았습니다.	안드로이드 6.0(마시멜로우)는 언제 지원하나요 설치했는데 앱이 동작하지 않습니다. ㅠㅠ	0
1681	2017년 8월 28일	별표 5개 만점에 4개를 받았습니다.	좋아요	1
1047	2019년 7월 25일	별표 5개 만점에 3개를 받았습니다.	안녕하세요 ㅡ 드 ㅡ ㅡ,., , , ㅡ ㅡㅡㅡ,,, . ㆍ,,, ,ㄷ,,.,,,ㅈ,ㅈ . ,	1
1623	2017년 9월 29일	별표 5개 만점에 3개를 받았습니다.	어제 업데이트... 엄청 노력하신 것은 알겠지만, 업데이트 자체가 거의 이슈 수준이네요... 특히, 위젯 등록 부분은 빨리 수정해 주셨으면...	0
350	2019년 8월 1일	별표 5개 만점에 3개를 받았습니다.	v30 파이 업글이후 위젯을 홈화면에 이동시 이미 있는 위젯이라구나오면서 안됩니다 위젯1x1은 되는데 그이상은 안되요 수정해주세요	0
172	2020년 3월 5일	별표 5개 만점에 1개를 받았습니다.	맘카 설치할때 잘 따져보고 하세요. 새벽경 맘카가 켜지고 확인해보니 누군가 로그인해서 집을 지켜보고있었습니다. 이력캡쳐후 해킹문의를 넣었으나 엘지쪽에선 확인할길이 없다는 답변 들었네요. 해킹이 돼도 취할수있는 조취 및 매뉴얼이 없대요. 비번 바꾸는것, 본사에서도 이력확인외에 아무것도 안됀다고합니다. 가입시 잘알아보고하세요.	0
340	2019년 11월 4일	별표 5개 만점에 3개를 받았습니다.	이번에 업데이트하고 안되는데 저만 그런가요 멀티탭도 편하게 쓰고 CCTV도 유용하게 쓰고 있던중인데 어플실행 자체가 안되네요	0
167	2018년 12월 27일	별표 5개 만점에 3개를 받았습니다.	몇일전부터 위젯이 이상해요 폰잠시 안쓰다가 켜면 아이오티 연결이 안된다 나오구요 또 위젯 화면도 안나와서 터치해줘야 되네요 하루 몇번씩 그래요 갤럭시 에스9 쓰고있고 한일주일전부터 나타난증상같은데 제가 이사해서 그런가했는데 다른분들도 그런거보니 업댓이후 안되는걸까요?빨리해결되길	0
1841	2016년 9월 3일	별표 5개 만점에 1개를 받았습니다.	기존에 등록되어있던 기기들은 전부 해제가되어있고 버튼을 누르면 쇼핑몰로 이동하고.. 직접등록을 누르면 고객센터로 이동하라고하고.. 뭘 바꾸더라도 기존등록기기들은 유지되어야 하는것 아닌가요?? 또 새로 연결하려해도 쉽지않고요. 쇼핑몰 연결을 하더라도 기존기기 등록메뉴는 살려놓던지.. 갈수록 편의성이떨어집니다. 스위치던 플러그던 열림센서던 앱상에서 전부 등록해제되어있고 그러면 재등록 가이드를 올려놓던지 예전 설치기사님 기억 되살려 버튼을 몇초 눌러도 등록대기 기기에도 뜨지않고 매우 짜증납니다. 개선좀 해주세요.	0
947	2020년 4월 20일	별표 5개 만점에 1개를 받았습니다.	아오 됐다 안됐다 짜증나네요	0
1148	2020년 7월 7일	별표 5개 만점에 5개를 받았습니다.	좋음	1
398	2019년 10월 15일	별표 5개 만점에 1개를 받았습니다.	맨날 오류뜨고 지금은 데이터베이스 연동이 안된다며 로그인도 안 됩니다. 아 진짜 짜증나서 못 쓰겠네요	0
973	2018년 10월 25일	별표 5개 만점에 5개를 받았습니다.	간펀하고 좋아요	1
323	2019년 6월 4일	별표 5개 만점에 3개를 받았습니다.	왜 자꾸 연결기기들이 연결이 안되는거죠? 편하자고 설치했는데 이거 문제 해결하자고 전전긍긍 하는것도 힘드네요 문제 해결방안 있음 연락주세요	0
1727	2017년 5월 11일	별표 5개 만점에 1개를 받았습니다.	업데이트 이후로 위젯으로 방 불 제어가 안돼요 그럴꺼면 뭣하러 위젯만들었는지 이해가 안되네요	0
2052	2017년 8월 18일	별표 5개 만점에 1개를 받았습니다.	불편함	0
396	2019년 12월 19일	별표 5개 만점에 3개를 받았습니다.	음악이 한정되어 있어서 아쉽고 개인적으로 음악을 추가할수 있으면 좋겠어요.	0
1479	2018년 6월 9일	별표 5개 만점에 3개를 받았습니다.	왜 안되죠? 계속 꺼지고 위쳇도 안되고 용량은 엄청큰데 안되는 이유가?	0
102	2020년 9월 19일	별표 5개 만점에 1개를 받았습니다.	카메라 9월달 업데이트 왜한거에요?? 전버전으로 돌려 놓으세요!!!!!!! 사용이력은 계속 안뜨고 ㅡㅡ 카메라 작동시 빨간불 들어오게 하세요~!!!!! 계속 초록불이면 누가 보는지 아닌지 알수도 없고 돈내고 사용하는데 불안해서 쓰겠냐구요 ㅡㅡ 오류 투성 입니다, 업데이트 하고 확인도 안하나요???	0
1426	2018년 9월 4일	별표 5개 만점에 4개를 받았습니다.	구글홈(Google home) 장비에 Uplus IOT 기기 연결이 가능한가요?	1
762	2019년 7월 20일	별표 5개 만점에 5개를 받았습니다.	위치기반서비스 이거좀 없애줘요	0
914	2020년 2월 20일	별표 5개 만점에 3개를 받았습니다.	집에서 들남이 확인 가능해서	1
7	2021년 1월 28일	별표 5개 만점에 1개를 받았습니다.	엘지 오래 사용하고있는데 예전보다도 어플로딩이라던지 문제점 개선이 많이 더딘것같습니다. 어플불편함과 느린걸 꾸준히 말하고있는데도 개선이 안되고 오히려 오류뜨는건 더 잦아지고 오래가고요 간혹가다 그러는경우가 많아 기사님방문시에 문제점 찾기도 어렵고 개선좀 해주세요	0
1311	2019년 5월 27일	별표 5개 만점에 3개를 받았습니다.	굿	1
1709	2017년 6월 29일	별표 5개 만점에 1개를 받았습니다.	잘되다가 요즘엔 알림보기가 안들어가지네여...	0
550	2020년 7월 7일	별표 5개 만점에 4개를 받았습니다.	홈 화면이 고정식으로 되어 있어서 불편함이 있네요	0
1498	2018년 6월 10일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1881	2016년 3월 6일	별표 5개 만점에 5개를 받았습니다.	그리고 이거 완전 잘 만들었는데.... 수면모드 딴 모드도 조절할수있는데 알림이 오고 안오네 하면서 짜증 내는 사람들 바보같아서 웃기네용ㅋㅋㅋ 벨브여는 기능도 있으면 짱인데 어쨌든 좋네요 별5개 드리고 갑니당ㅎㅎ	1
332	2019년 11월 8일	별표 5개 만점에 2개를 받았습니다.	왜작동이안돼나요? 맘카 사생활모드로 박구고 아침에 맘카킬려고 누르면 설정을박구지 못했습니다 이글씨만 게속 뜨내요 다른건잘돼는대 왜그런가요? 앱다시지우고 깔아도 안돼네요 신랑꺼도 안돼고 제꺼도 안돼고 이렇게 오류 날거면 머하러 달달이 할부내면서 쓰겠어요? 차라리 문다 걸어잠그고 다니는게 낳죠 안그래요?	0
1299	2019년 4월 9일	별표 5개 만점에 5개를 받았습니다.	편리하네여~	1
1086	2018년 11월 23일	별표 5개 만점에 5개를 받았습니다.	잘 모르겠어요	1
809	2019년 11월 1일	별표 5개 만점에 1개를 받았습니다.	왜 업데이트되고 실행이 안되나요?	0
1176	2020년 2월 20일	별표 5개 만점에 5개를 받았습니다.	편리합니다	1
2033	2018년 9월 6일	별표 5개 만점에 5개를 받았습니다.	ㅗㅇ허서ㅓㅏ	1
1395	2018년 11월 20일	별표 5개 만점에 5개를 받았습니다.	good	1
1032	2020년 5월 26일	별표 5개 만점에 5개를 받았습니다.	너무불편하다	0
1227	2019년 11월 30일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
970	2019년 8월 30일	별표 5개 만점에 5개를 받았습니다.	잘 이용하고 있어요	1
266	2020년 2월 2일	별표 5개 만점에 4개를 받았습니다.	사용자체는 유용하고 편리해요. 그런데 자주하는 질문 자체가 연결이 너무 느려요... 한번들어가려면 자꾸 렉걸리고ㅠㅠ문의한거 보려다가 숨넘어가겠어요..	0
1676	2017년 9월 3일	별표 5개 만점에 5개를 받았습니다.	정말 잘쓰고 있는데요. 위젯 글씨크기 조절가능하게 해주세요. 너무 커요..	0
1362	2019년 2월 28일	별표 5개 만점에 5개를 받았습니다.	굿	1
1462	2018년 7월 4일	별표 5개 만점에 1개를 받았습니다.	와이파이가 안잡히잖아~~사용을 하라는건지 머하자는건지~~노답이다~~잘 좀 만들어라~~	0
1005	2020년 7월 17일	별표 5개 만점에 1개를 받았습니다.	영상삭제안됨	0
1580	2017년 12월 27일	별표 5개 만점에 2개를 받았습니다.	업뎃하래놓구 업뎃이 안되는건 왜 일까요???	0
84	2021년 1월 1일	별표 5개 만점에 3개를 받았습니다.	쿠쿠밥솥 와이파이 비번 바꿔서 밥솥이 먹통 비번 변경 어디서 하나요?	0
1526	2018년 4월 3일	별표 5개 만점에 5개를 받았습니다.	와우 쿠쿠공기청정기 짱! 너무편리하네요 !!	1
488	2019년 6월 11일	별표 5개 만점에 1개를 받았습니다.	왜위젯설정이안될까요 잘됫엇는데 갑자기안되서 너무답답하네요	0
1787	2017년 2월 6일	별표 5개 만점에 5개를 받았습니다.	역시 유플러스네요	1
1066	2019년 7월 18일	별표 5개 만점에 3개를 받았습니다.	아직 사용안했음	1
1932	2015년 9월 12일	별표 5개 만점에 2개를 받았습니다.	어플이 엉망이네요~ 문열고닫힘 알림에서 상단바에만 표시가되는데 소리도 안나고 팝업메세지도 않되고 이러면 도둑놈이 들어와도 모른다는거죠~ 이 부분은 빨리 수정해주시기 바랍니다~	0
2001	2016년 6월 7일	별표 5개 만점에 2개를 받았습니다.	열림감지센서가갑자기않되더니ᆢ보름만에다시되네요 ᆢ뭐가문제인건지ᆢ건드린건없는데말이지요ㅡㅡ,	0
1547	2019년 2월 12일	별표 5개 만점에 5개를 받았습니다.	굿	1
150	2020년 12월 20일	별표 5개 만점에 1개를 받았습니다.	감지녹화가안됨 잘되더니ㅠ 갑자기안되고 고장인가요	0
333	2020년 2월 3일	별표 5개 만점에 2개를 받았습니다.	스마트홈 어플을 계속 잘 사용했는데 갑자기 안들어가지고 휴대폰 인증을 해야하는데 인증번호 전송버튼이 활성이 안되는데 왜 그러는지....	0
1097	2019년 4월 8일	별표 5개 만점에 4개를 받았습니다.	좋아요 ~^^	1
1518	2018년 9월 20일	별표 5개 만점에 1개를 받았습니다.	겁나느려...밖에 누가 와서 보려니 느려서 ...사람이 가고 난뒤 열림 ...뭐하란건지.....이제는 강제 로그아웃까지...진심 쓰레기	0
1468	2018년 6월 21일	별표 5개 만점에 5개를 받았습니다.	최고	1
699	2018년 10월 25일	별표 5개 만점에 1개를 받았습니다.	프로그램을 켜면 업데이트 안내문만 나옴. 대기업도 쓰레기를 만든다.	0
991	2019년 12월 19일	별표 5개 만점에 5개를 받았습니다.	중독성이 있어요!!	1
1361	2019년 1월 20일	별표 5개 만점에 5개를 받았습니다.	굳	1
1853	2016년 9월 9일	별표 5개 만점에 3개를 받았습니다.	아이디와비번을 찾지못해서 사용못하네요	1
1548	2018년 2월 13일	별표 5개 만점에 1개를 받았습니다.	허구헌날 업데이트 그리고 기기오류는 계속나고 발로 만든 앱 돈주고 쓰기아깝다 별 한개도 아깝다 최악의 앱이다	0
2023	2015년 11월 11일	별표 5개 만점에 5개를 받았습니다.	알림진동과 앱사용설명이 추가돼서 더 쉬워진듯 함다.	1
1513	2018년 3월 29일	별표 5개 만점에 1개를 받았습니다.	아ㅡㅡ 로그아웃왜? 난암껗ㅅ도 안했는디 로그인도안됨ㅡㅡ짜증나네요	0
438	2019년 4월 10일	별표 5개 만점에 1개를 받았습니다.	LG G pro2 사용자인데 앱을 설치한 후, 실행하려고 앱을 누르면 화면자체가 뜨지 않습니다. 왜그렇죠?	0
190	2019년 4월 24일	별표 5개 만점에 1개를 받았습니다.	아무이유없이 맘카 기계결함으로 2번바꾸고..업뎃 2번인가 3번째인데 업뎃이후마다 연결 안되고 진짜 짜증나서 못써먹겠네..돈은 돈데로 받아먹고 한두사람 불만이 아닌데 고작 고객센터로 전화하라는 붙여넣기식 글이 더 열받게하네요..제대로 썩먹지도 못하는 기계 가져가라하면 위약금 물라고하겠지? 고객을 최우선으로 생각하는 기업이 하는짓이 고작 이런갑질인가?최소한 기계 쓰는사람들에게 잘 사용되는지 먼저 물어보는게 기본아닌가싶은데..진짜 던져버리고싶네!as기사 요청하면 바쁘다는이유로 내가 그사람 시간 맞춰야하고..참내..	0
1309	2019년 7월 18일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1809	2016년 12월 14일	별표 5개 만점에 4개를 받았습니다.	에너지 미터, 스위치, 열림감지센서, 플러그등 고루 사용하고 있읍니다만.. 플러그 쪽 전력사용량 차트 스케일이 너무 커서 실제 소비량은 상대적으로 미미해서 잘 보이지도 않는군요. 플러그 하나의 용량이 3.5 키로 와트인데 시간당 챠트가 40키로 와트까지 보여지면 일이백와트 짜리 부하는 확인도 어렵읍니다. 너무 오버 스케일 아닌가요? 일간 월간 챠트와 공용으로 사용하려다 보니 발생된 문제인듯 보이나 좀더 신경쓰셔서 시간당 소비전력 스케일은 바꾸심이 맞을듯 합니다. 그닥 어려운 문제는 아니라고 봅니다. 속히 개선되길 바랍니다.	1
771	2019년 11월 30일	별표 5개 만점에 5개를 받았습니다.	밖에서볼수있어서 너무 좋아요	1
1180	2020년 4월 13일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
1908	2016년 1월 24일	별표 5개 만점에 3개를 받았습니다.	자꾸↑이렇게뜨고여 유선이뭐져 그리고 이거 어떻게하져	0
1038	2020년 9월 16일	별표 5개 만점에 5개를 받았습니다.	녀무녀무 좋아염!!!!!!!!!!!!!!!!!!!!!!	1
