842	2018년 7월 23일	별표 5개 만점에 2개를 받았습니다.	홍미노트5 모델에서 사용이 안됩니다. 빠른 확인 부탁드립니다!	0
844	2018년 9월 6일	별표 5개 만점에 1개를 받았습니다.	인삿말필링 왜 없어졌나요 인삿말 필링 좋은게 많았는데 뮤직벨링엔 노래밖에 없네요 제 상황에 맞는 인삿말 상황설명 멘트를 넣을 수 있게 해주세요	0
1403	2017년 1월 25일	별표 5개 만점에 5개를 받았습니다.	원하는 음악을 빠르게 찾을 수있어 좋고 다양한장르의 음악이있어 좋습니다	1
4873	2014년 11월 5일	별표 5개 만점에 5개를 받았습니다.	좋아용	1
6474	2013년 6월 2일	별표 5개 만점에 5개를 받았습니다.	정답 이효리 거꾸로 해도 이효리!	2
4065	2015년 3월 19일	별표 5개 만점에 4개를 받았습니다.	아랫글 에서 미리듣기 오류시 일반 와이파이나 4G로 하라고 답변 해주셨는데 저는 와이파이에서도 안되네요. 왜그런거죠	0
2466	2016년 4월 13일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
4737	2014년 11월 5일	별표 5개 만점에 2개를 받았습니다.	다좋은데 신곡올라오는 속도가넘느려요	0
1542	2017년 1월 24일	별표 5개 만점에 5개를 받았습니다.	컬러링정말좋네요~^^	1
6408	2013년 8월 31일	별표 5개 만점에 1개를 받았습니다.	쓰지도 않는 이딴 거지같은 어플은 제발 선택해서 설치하게좀 해라.. 지겹다 진짜..	0
964	2018년 5월 12일	별표 5개 만점에 5개를 받았습니다.	즐겁게	1
2008	2017년 1월 1일	별표 5개 만점에 4개를 받았습니다.	사용하기 편하게 되어있어 좋네요	1
4752	2014년 11월 20일	별표 5개 만점에 4개를 받았습니다.	베뤼굿~♡ 알롸~븅~♡	1
2060	2017년 1월 12일	별표 5개 만점에 2개를 받았습니다.	접속이안되네요계속로딩만...	0
52	2020년 12월 22일	별표 5개 만점에 1개를 받았습니다.	초반부 중반부 후반부 놔눠서는 안되나요 오래전부터 u+사용자인데 어느날부터 중반부만 나오던데 왜 그러는지 내돈내코 참 불편하네요..	0
7393	2012년 7월 16일	별표 5개 만점에 5개를 받았습니다.	크크	1
2332	2016년 8월 5일	별표 5개 만점에 5개를 받았습니다.	자주 애용하는 어플입니다 태극전자 화이팅	1
6934	2012년 4월 5일	별표 5개 만점에 5개를 받았습니다.	,	2
4821	2014년 11월 7일	별표 5개 만점에 4개를 받았습니다.	매달1곡씩 무료설정하는데 최신곡 바로바로 업데이트되서 좋네요	1
137	2019년 11월 13일	별표 5개 만점에 5개를 받았습니다.	안녕하세요, 엘지릉 쓰다가 지금은 에스케이쓰는 사람인데요. 엘지 쓰던 시절에 이 어플을 쓰다가 에스케이로 오고 에스케이 컬러링 어플을 쓰니까, 좀 형편 없다고 느껴지네요. 혹시 에스케이 쓰면서 이 어플 사용할 수 있나요?	0
1468	2017년 1월 25일	별표 5개 만점에 5개를 받았습니다.	유뿔 뮤직벨링 간편하게 이용가능해서 넘나좋은것~~!	1
916	2018년 4월 17일	별표 5개 만점에 1개를 받았습니다.	링을 하려고 했는데 접속 불가라고 하네요 진짜 어이없네요 이거 여러번 했는데 아예 안되요	0
5203	2015년 1월 2일	별표 5개 만점에 5개를 받았습니다.	완전좋아요	1
2542	2015년 12월 18일	별표 5개 만점에 1개를 받았습니다.	9월부터 벨소리만 오류나다가 11월부턴 아예 벨소리고 필링이고 안됩니다. 이딴어플만들어놓고 요금제 비싸게 받으면 좋나요???	0
6052	2013년 10월 18일	별표 5개 만점에 1개를 받았습니다.	어쩌다 들어가서 월정액가입했는데 로딩이 안되네 ㅎ 정말 답답하네요	0
4537	2015년 1월 9일	별표 5개 만점에 5개를 받았습니다.	컬러링 요일별로 바꿔야 꿀잼!! 최신곡도 바로 업데이트 해주고 Lg쓰고 있는 저한테는 좋은 앱	1
1270	2017년 6월 17일	별표 5개 만점에 4개를 받았습니다.	서비스 연결에 실패하였습니다 해결방법좀요	0
2072	2017년 1월 9일	별표 5개 만점에 5개를 받았습니다.	유플 벨소리필링은 이게최고	1
2106	2017년 1월 4일	별표 5개 만점에 5개를 받았습니다.	너에게로.ㄷ도다시	2
3966	2014년 11월 17일	별표 5개 만점에 5개를 받았습니다.	잘쓰고있어요~ 요금제 때문에 매달 한개씩 무료라는거 ㅋㅋ근데 벨소리 구간을 사용자가 정햇으면 좋겠다는ㅜㅜ	1
6491	2013년 5월 25일	별표 5개 만점에 5개를 받았습니다.	미스코리아	1
1453	2017년 1월 24일	별표 5개 만점에 4개를 받았습니다.	업뎃하고나서처음들어와보지만확실히편해진듯!	1
4371	2015년 4월 15일	별표 5개 만점에 5개를 받았습니다.	성실하고 신속하게 응대하는 모습 짱임.	1
4347	2015년 3월 8일	별표 5개 만점에 3개를 받았습니다.	음질좋은 노래로 필링 설치 했는데 전화해서 들으면 노래 음질이 울렁거리며 들려요 그래서 다른곡으로 다시 한번 더 했는데도 마찬가지로 또 울렁울렁ㅠㅠ	1
1288	2017년 5월 18일	별표 5개 만점에 1개를 받았습니다.	잘못하고 결제 눌렀는데 제가 어린이라서....	0
2161	2016년 12월 28일	별표 5개 만점에 1개를 받았습니다.	다시 해봐도 안되네요 진심 짜증 .. 업뎃은 왜 하라고 해서 아.. 진짜 화면이 아예 안나오네요 검색창같은건 뜨지도 않아요	0
6441	2013년 7월 4일	별표 5개 만점에 5개를 받았습니다.	편리하고 좋네요 ㅎ	1
2358	2016년 8월 4일	별표 5개 만점에 3개를 받았습니다.	업데이트 진짜 느림	0
268	2020년 5월 6일	별표 5개 만점에 4개를 받았습니다.	정말 오랫동안 잘쓰고있습니다 그런데 제가 원하는 구간이 없을때 많이 아쉽습니다 특히 힙합같은경우 파트별로 좀더 추가해서 해주시면 정말 좋을거같습니다	0
4120	2014년 11월 3일	별표 5개 만점에 5개를 받았습니다.	예전곡은 벨이나 필링이 안되는것도 많긴하네요 그런것만 좀 보안되면 좋아요	1
2779	2015년 9월 2일	별표 5개 만점에 5개를 받았습니다.	필링 바꿔볼까 하고 둘러보다가 제가 좋아하는 Jeff bernat의 bonjour라는 노래를 찾게 됐어요ㅎㅎ 좋은 기능도 많고 예전보다 좋아져서 자주 이용하게 될것 같네요ㅎㅎ	1
3424	2015년 6월 24일	별표 5개 만점에 5개를 받았습니다.	엘지유플러스를 오래쓰기도했고! 올초부터 달달이 컬러링만 바꾸고있어요~ 결제하고나면 월1곡은 무료라 문자와서 좋구요 ㅎ.ㅎ 최근엔 sns와 카톡까지 없애서 거의 전화연락아니면 간간히 문자쓰는데 컬러링 신청한 건 어쩜 당연히 잘한일이겠져~	1
2145	2017년 1월 3일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
41	2020년 12월 5일	별표 5개 만점에 1개를 받았습니다.	이 앱 완전 별로입니다 770원주고 mp3다운받았는데 기록은 있는데 노래 저장이 안되네요 업데이트하고부터 이러는데 770원이 큰 돈이 아니지만 기분이 나쁘네요 계속 내부에러뜨고 업데이트를 어떻게 하신건지 통신사가 유플이여도 쓰기 꺼려지는 앱입니다	0
3815	2014년 11월 5일	별표 5개 만점에 5개를 받았습니다.	늘 신상곡 빠르게 업뎃해주셔서 기분좋게 잘쓰고있어요~ 벨소리 다운받는어플중 가장좋네요 관리자분들 수고많으세요^^	1
686	2019년 3월 4일	별표 5개 만점에 5개를 받았습니다.	조아요 ㅋㅋ	1
1190	2017년 7월 31일	별표 5개 만점에 5개를 받았습니다.	Lupe Fiasco - Jump 이거랑Lupe Fiasco - Dopamine Lit 벨소리랑 컬러링 설정좀 해주세요 좋은데 없네	0
3100	2015년 9월 13일	별표 5개 만점에 2개를 받았습니다.	자주자주이용하는대 참 노래가 부드럽고조아요	1
110	2019년 10월 22일	별표 5개 만점에 2개를 받았습니다.	KT 스마트벨링 쓰다가 통신사 갈아타면서 뮤직벨링 쓰게 됐는데 kt는 한번 산 음원은 무제한으로 보관, 재설정 가능하고 기본음으로 음원 4개를 랜덤 송출하게 설정하는게 가능했는데 이 앱은 그게 안돼서 불편하네요. 그리고 검색했을 때 안 뜨는 가수, 노래가 많은 것 같습니다.	0
7092	2015년 12월 31일	별표 5개 만점에 1개를 받았습니다.	제가 실수로 다운로드를 눌럿습니나 청약철회 부탁드립니다	0
2832	2015년 9월 13일	별표 5개 만점에 5개를 받았습니다.	신곡두 금방 올라오고 예전 노래도 많구 너무 이용하기 좋아요 ♡ 한달에 한건 무료로 제공도 해주시공♡감사합니당	1
742	2020년 3월 31일	별표 5개 만점에 5개를 받았습니다.	조정호	2
6244	2013년 11월 12일	별표 5개 만점에 5개를 받았습니다.	ㅎ	1
6354	2013년 6월 28일	별표 5개 만점에 5개를 받았습니다.	좋아요 노래도많고 찾기도쉽고편하고 노래업데이트도빠르고 좋음ㅋㅋ	1
3373	2015년 7월 11일	별표 5개 만점에 5개를 받았습니다.	최고입니다짱	1
3412	2015년 7월 2일	별표 5개 만점에 3개를 받았습니다.	편리하고 좋아요! 그런데 좀 버벅거리는 감이 있고 음악이 재생되는 시간이 좀 길어요. 제가 인디음악을 좋아하는 편인데, 없는 음악도 꽤 있고... 몇부분만 개선해주시면 더 잘 사용할 수 있을 것 같아요!!	1
955	2018년 4월 19일	별표 5개 만점에 3개를 받았습니다.	필링 돈내고 하는건가요? 다시 처음으로 어떻게 바꾸죠?	2
183	2020년 4월 23일	별표 5개 만점에 1개를 받았습니다.	업데이트 한 후로 이 앱과 pass 앱에 들어가면 유심 재장착이 필요하다고 뜹니다 거의 10번은 뺐다 꼈다 반복을 하는데 자꾸 유심 재장착 하라네요 이 유심 오래썼었고 전혀 문제 없는데 이거 어떻게하죠	0
6947	2012년 11월 4일	별표 5개 만점에 1개를 받았습니다.	뭔 무료 컬러링.벨소리해놓고선 뭔어플이 싹다 돈내라고하는거야 ㅡㅡ 아 되게 화나네요	0
4346	2014년 12월 9일	별표 5개 만점에 3개를 받았습니다.	그냥 사고싶은데 왜 자꾸 가입하라는 창만 뜨는지..	1
3651	2015년 6월 23일	별표 5개 만점에 5개를 받았습니다.	컬러링 및 벨소리 다운받기 짱좋음	1
3778	2014년 11월 6일	별표 5개 만점에 5개를 받았습니다.	이 시대에 한번 나올까말까한 그런 정말 혁!명!어플이네요 다들 다운받아서 컬러링 설정해놓으시길 정말 음질도 짱짱 내 인생 최고의 컬러링어플임	1
4587	2014년 11월 18일	별표 5개 만점에 4개를 받았습니다.	매달한건씩 공짜라서 애용하고있어요	1
456	2020년 5월 15일	별표 5개 만점에 2개를 받았습니다.	뭔 없는노래가 이리 많습니까? 운영자 노인이십니까? 군대에요? 노래 업데이트 좀 하십쇼.	0
3304	2015년 7월 16일	별표 5개 만점에 3개를 받았습니다.	뭐 신곡이 검색해도 안나와ㅡㅡ	1
2756	2015년 9월 17일	별표 5개 만점에 4개를 받았습니다.	너무좋아요~♡	1
5216	2014년 11월 10일	별표 5개 만점에 5개를 받았습니다.	정말너무좋아요♥	1
5416	2014년 11월 7일	별표 5개 만점에 5개를 받았습니다.	너무너무너무너무너무너무너무너무너무너무 좋습니다 ^^	1
641	2020년 12월 13일	별표 5개 만점에 4개를 받았습니다.	좋아요 ㅅ	1
3018	2015년 9월 8일	별표 5개 만점에 5개를 받았습니다.	저희 부모님도 혼자서 찾아서 컬러링 설정할만큼 편리하고 간편해요~	1
6837	2012년 8월 27일	별표 5개 만점에 5개를 받았습니다.	인디 노래도 있고 로딩시간도길지않고 좋은데요	1
2760	2015년 9월 2일	별표 5개 만점에 5개를 받았습니다.	U+10년째 사기먹고도 쓰는사람입니다. 왜쓰겠어요 ! 좋으니까ㅋㅋ 벨링 요어플은 다른곳엔없는 일본곡들이나 별로유명하지않는 모든곡들이다잇어서 너무좋네요! 짱짱 별5개요~♥	1
1289	2017년 4월 25일	별표 5개 만점에 5개를 받았습니다.	신청곡 접수했는데 빠르고 친절한 답변에 감동먹었어요....♡ 앞으로도 많이 이용할게요!	1
2572	2016년 1월 21일	별표 5개 만점에 2개를 받았습니다.	왜 요즘 최신곡들 안올라와요? 업데이트 좀... 신청곡해야지만올라오나?	0
6203	2013년 12월 8일	별표 5개 만점에 5개를 받았습니다.	컬러링이어디있나요??	1
464	2019년 5월 20일	별표 5개 만점에 1개를 받았습니다.	서비스연결 계속 실패라고뜨는데 머죠?	0
4567	2014년 12월 3일	별표 5개 만점에 5개를 받았습니다.	ㅎㅎ	1
4739	2014년 11월 23일	별표 5개 만점에 5개를 받았습니다.	매달 1곡씩 무료고 짱조아효♥	1
4570	2014년 11월 3일	별표 5개 만점에 4개를 받았습니다.	세가지를저렴하게쓸수있어맘에들어요오늘가입하고천만돌파라기분좋네요^^	1
277	2019년 11월 4일	별표 5개 만점에 3개를 받았습니다.	MP3를 다운받았는데 몇개는 표지가 없이 다운이 받아지던데 이거좀 고쳐주세여	0
1971	2017년 1월 4일	별표 5개 만점에 5개를 받았습니다.	쉽고 빠르게 설정할수잇어서 좋아요! 엄지척입니다	1
3578	2015년 6월 24일	별표 5개 만점에 5개를 받았습니다.	잘쓰고있습니다 검색해도 않나오는곡이있긴하지만 괜찮네요	1
1191	2017년 8월 7일	별표 5개 만점에 1개를 받았습니다.	아니,깔아서 들어갔는데 왜 아예 뜨지도 않고 자기 스스로 꺼져요.	0
6514	2013년 6월 28일	별표 5개 만점에 5개를 받았습니다.	좋음	1
2694	2015년 9월 30일	별표 5개 만점에 5개를 받았습니다.	직관적으로 찾기도 좋아지고 순위확인도 쉽고 제일좋은건 미리듣기가 너무 편해졌네요	1
4615	2014년 11월 20일	별표 5개 만점에 5개를 받았습니다.	아주 잘쓰고있어요 ㅋㅋㅋ	1
6759	2012년 10월 28일	별표 5개 만점에 2개를 받았습니다.	계속 오류났다고 하네요., 그래도 다시 다운 받아 볼라구요.. 문제 쯤 해결해 주세요	0
2900	2015년 9월 13일	별표 5개 만점에 5개를 받았습니다.	너무 좋음 진짜 랙도없고 돈은주지만 그만한가치가있음.	1
3762	2015년 7월 7일	별표 5개 만점에 5개를 받았습니다.	~♡	1
5513	2014년 11월 20일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
5801	2014년 4월 2일	별표 5개 만점에 1개를 받았습니다.	해보자했더니 뭔 406?오류가뜨면서 다운 못 하게하네	0
5003	2014년 11월 11일	별표 5개 만점에 3개를 받았습니다.	다양한 노래가 더 많았으면합니다	1
2735	2015년 10월 4일	별표 5개 만점에 2개를 받았습니다.	필링 설정하려는데 필링라이트 꼭 가입해야하나요?	0
3601	2015년 6월 24일	별표 5개 만점에 3개를 받았습니다.	바꾸고있다능	1
1184	2017년 7월 24일	별표 5개 만점에 3개를 받았습니다.	잘 되다가...갑자기 서버 연결이 끊어졌다고 뜹니다ㅜㅜ 왜 그런것인가요...	0
5154	2015년 5월 4일	별표 5개 만점에 4개를 받았습니다.	이건 언제 나오나요?	1
683	2018년 12월 9일	별표 5개 만점에 5개를 받았습니다.	좋네요^^	1
4840	2014년 11월 18일	별표 5개 만점에 4개를 받았습니다.	선물도하고 나도받고 ㅋ 좋습니다	1
6758	2012년 12월 12일	별표 5개 만점에 5개를 받았습니다.	없는것 없고 게다가 복잡하지도 않고 찾기 쉽고 간편합니다 어려운거 없고 실용적이기까지 하다니 너무 좋네요 필수어플이라 해도 되겠네요 매우 추천합니다	1
4632	2014년 11월 17일	별표 5개 만점에 5개를 받았습니다.	생각보다 곡이 많아서 쓸만하네요~	1
1095	2017년 12월 9일	별표 5개 만점에 1개를 받았습니다.	개 그지 앱이네. 매달 결제하라고?	0
3422	2015년 6월 29일	별표 5개 만점에 5개를 받았습니다.	유플러스만 8년넘게쓰고있는데 간편해서 좋아요~ 다른 타사 컬러링받아주려다가 설정하기 너무 힘들었는데.. 뮤직벨링은 컬러링,벨소리 한번에 설정되고 순위도 나와서 너무 좋아요^^ LG U+를 떠날 수가 없네요♥♥	1
3600	2015년 6월 23일	별표 5개 만점에 5개를 받았습니다.	폰 구입시, 처음부터 사용했더 부가서비스예요~! 좋아용	1
2211	2016년 8월 18일	별표 5개 만점에 5개를 받았습니다.	다른나라에서 여러가지로 힘들텐데 열심히 해줘서 항상 감사하다고 생각합니다.. 금메달이 아니어도 좋아요 튼튼한몸 그대로 귀국했으면 하네요...그럼 이만쓸께요..♡힘내라 대한민국!!!!!	1
5288	2014년 11월 18일	별표 5개 만점에 5개를 받았습니다.	축하드려요 대박나세요	1
5131	2014년 11월 12일	별표 5개 만점에 5개를 받았습니다.	벨소리 종류도 많고 너무너무 좋아요	1
3827	2015년 5월 4일	별표 5개 만점에 1개를 받았습니다.	컬러링 설정이 ㅋㅋㅋㅋㅋ길어야 1~2개월밖에 못감? 티벨링은 24개월까지가는데 칠구백원임... 여긴천백원씩받아먹으면서 ...참...ㅋㅋ;	0
2555	2015년 12월 30일	별표 5개 만점에 1개를 받았습니다.	몇달째 단말오류때문에 어플을 사용하지못하고있어요 운영자께 메일을 보내도 뚜렷한 답이없네요 빠른시일내 답변좀주세요	0
4342	2014년 11월 18일	별표 5개 만점에 5개를 받았습니다.	벨소리나 필링 변경할때마다 꼭 사용해서 한달에 최소 3번은 이용하고 있습니다. 앞으로도 승승장구해라~에헤라디여~'ㅁ'!!	1
1803	2017년 1월 3일	별표 5개 만점에 3개를 받았습니다.	계속 대기햇다가 안열려서 앱 다시깔앗는데 분홍색 배경에 로딩만뜨네요 고쳐쥬데요	0
582	2018년 10월 8일	별표 5개 만점에 3개를 받았습니다.	벨음모아 월정액 서비스 가입하려고 하는데 왜 아무리 시도해도 인증문자가 오지 않는거죠??	0
5695	2014년 8월 5일	별표 5개 만점에 1개를 받았습니다.	900원만내면되지 1400원은 왜또내래	0
1793	2017년 1월 2일	별표 5개 만점에 5개를 받았습니다.	자급제단말 유플러스전산등록개통 후 사용중입니다. 뮤직벨링이용불가한지요?	0
6315	2013년 6월 25일	별표 5개 만점에 1개를 받았습니다.	미리듣기로 들었을 때는 굉장히 깔끔하고 좋았는데 설정하고 보니 음질이 엄청 안 좋음요;; 오죽하면 내가 좋아하는 가수 목소리 구분도 어려울 정도. 음질개선 좀 부탁드립니다.	0
4092	2014년 12월 6일	별표 5개 만점에 3개를 받았습니다.	다좋은데 주주클럽-나는나 라는 노래좀 필링으로 만들어주세요ㅜㅜ mp3밖에 지원이안되네요.. 어쩔수없이 주다인 솔로곡으로 설정했지만 이건 영..별로라서요..	0
5480	2014년 11월 23일	별표 5개 만점에 4개를 받았습니다.	나름좋아요	1
7236	2012년 10월 12일	별표 5개 만점에 1개를 받았습니다.	유플러스 고객만 된데ㅡㅡ	0
5742	2014년 3월 10일	별표 5개 만점에 5개를 받았습니다.	미리듣기가안되네요 컬러링도없고...필링이뭔가요? 에스케이사용자엿는데 정말불편해요	0
3441	2015년 6월 24일	별표 5개 만점에 5개를 받았습니다.	정말 다좋은데 노래가 그리 많지는 않아요 ㅠㅠㅋㅋ많이좀 업뎃해주세요 ㅋㅋㅋ그리국 개발자님 힘드시겠지만 ㅠㅠ1분 미리듣기는 즉시 들을수있으면 좋겠어요 매번 다시 들을때마다 지정위치 듣고싶은데 그게안대서..부탁드려요 ㅎㅎ앞으로 좋은 앱 개발 ㅎㅎ	0
1885	2017년 1월 3일	별표 5개 만점에 1개를 받았습니다.	폰은 갤럭시s7엣지이고 계속 분홍색화면만 나오네요 삭제후 재설치를 해도 같은 문제가 반복됩니다	0
7059	2013년 4월 23일	별표 5개 만점에 5개를 받았습니다.	다운이 안되요!!! 사용을 하고싶어도 다운안되서 어떻게 할 수도 없어요ㅡㅡ	0
5504	2014년 11월 6일	별표 5개 만점에 5개를 받았습니다.	좋네요	1
5219	2014년 11월 7일	별표 5개 만점에 4개를 받았습니다.	잘쓰고 있어요.	1
145	2020년 5월 20일	별표 5개 만점에 1개를 받았습니다.	가입했다고 떠서 나가보니 계속 미가입 상태라 뜹니다 여러번 시도해도 문자로 인증 받을때 가입 됐다고 뜨고 창 나가니까 미가입이라 뜨고 요금제 보니까 컬러링 1500원 한 달 나간다 그러고 가입 안 되어 있는데 달 마다 돈 빠지나요? ..	0
5181	2014년 11월 22일	별표 5개 만점에 5개를 받았습니다.	늘 잘쓰고 있어요	1
2129	2017년 1월 4일	별표 5개 만점에 5개를 받았습니다.	굿	1
326	2020년 7월 27일	별표 5개 만점에 5개를 받았습니다.	유심에이전트 업데이트하라고만 나오고 실행이 되지않아서 114 고객센터로 전화문의했더니 친절하게 해결해주시네요~~^^잘 쓰고 있습니다	1
1606	2017년 1월 24일	별표 5개 만점에 5개를 받았습니다.	나이스	1
2469	2016년 3월 26일	별표 5개 만점에 3개를 받았습니다.	상단 오른쪽에 마이메뉴만 터치하면 예상치 못하게 프로세스가 종료 되었다고 뜨면서 튕겨져 나가요.. 한참 전부터 그랬지만 일시적으로 그럴수도 있다고 생각하고 괜찮아지길 기다렸는데 계속 그러네요~ 이거 어찌해야 되나요? 빨리 좀 알려주세요 흑ㅠㅠ	0
6805	2012년 9월 14일	별표 5개 만점에 1개를 받았습니다.	이거유료가마나요. 지금사람속이는겁니까?3G쓰는데돈도나가는데이렇게속이니재밌습니까?하지만좋긴해요. 그래도별5개는무리입니다!!!!!	0
840	2018년 8월 31일	별표 5개 만점에 2개를 받았습니다.	인사말 필링 앱 왜 다운이 안되죠? 구매 했는데 이용을 못하네요	0
4604	2014년 11월 22일	별표 5개 만점에 5개를 받았습니다.	다른 벨소리어플 보다 훨씬 대박좋아요!! 역시 LG짱이에요~~♡	1
4370	2014년 11월 27일	별표 5개 만점에 4개를 받았습니다.	오늘 처음 앱깔고 이용해봤는데 넘 좋고 처음 사용하는데 전혀 불편함이 없네요 좋습니다	1
3415	2015년 6월 15일	별표 5개 만점에 4개를 받았습니다.	결제도 오류없이 잘되구 최신음악도금방올라오구 좋습니다!!!아쉬운점은 검색할때 벨소리명이 다달라서 비교해서 찾기가좀어려워요ㅠ	1
6761	2013년 1월 29일	별표 5개 만점에 1개를 받았습니다.	왜 U+폰만 되요? 이거요 U+폰 하고 다른 폰들하고 같이 쓰게 해주세요ㅜㅜ	0
2303	2016년 10월 1일	별표 5개 만점에 2개를 받았습니다.	어플않들어가져요ㅠㅠ	0
7321	2017년 1월 21일	별표 5개 만점에 1개를 받았습니다.	최 이즈 악	0
1516	2017년 1월 24일	별표 5개 만점에 5개를 받았습니다.	많은 종류 벨소리 접하게 되어 좋아요	1
6056	2014년 1월 1일	별표 5개 만점에 4개를 받았습니다.	굳이 컴퓨터를 켜지 않아도 휴대폰으로 필링이나 벨소리등을 설정할 수 있는 간편함이 좋아요^^	1
7441	2012년 7월 19일	별표 5개 만점에 5개를 받았습니다.	짱	1
3321	2015년 7월 11일	별표 5개 만점에 3개를 받았습니다.	아이들이 좋아하는 요즘만화노래 도 올려주세요 옛날동요만 있네요	1
6041	2013년 10월 19일	별표 5개 만점에 1개를 받았습니다.	운영자님 내가 본거중에는 다 다시 문의하라는 말 밖에 안보엿어요 ㅋㅋ	0
4992	2014년 11월 6일	별표 5개 만점에 5개를 받았습니다.	벨소리 받을때마다 듣기좋아요!	1
4509	2014년 11월 6일	별표 5개 만점에 5개를 받았습니다.	엘지유저로써 대만족하는이유중하나ㅎ	1
7282	2012년 9월 29일	별표 5개 만점에 1개를 받았습니다.	엄청안좋아여LTE만돼고흥	0
2285	2016년 8월 13일	별표 5개 만점에 5개를 받았습니다.	우리나라에 자랑스러운 태극용사들이여 ^^리우올림픽^^ 부상없는! 후회없는! 열정적인! 성공적인! 대회 무사히 건강히 마치시길 기원합니다!!!!!!!! 대 한 민 국~~ 짝짝짝짝!!!! 대 한 민 국~~ 짝짝짝짝!!!!	1
5917	2014년 1월 22일	별표 5개 만점에 3개를 받았습니다.	필링을 제거하고싶습니다. 당연 이 어플로도 제거되겠죠? 방법 부탁드립니다. 구매만 가능하다고 하심 아니아니 아니되오~	0
5701	2014년 7월 7일	별표 5개 만점에 1개를 받았습니다.	진심내가브레이커즈일본가수찾고있는데하나도없음일본노래있다해도다옛날노랰ㅋㅋㅋㅋㅋ미친	0
4196	2014년 11월 1일	별표 5개 만점에 4개를 받았습니다.	특정 번호에 필링 지정한거 취소하고 그 번호에서 전화를 해도 기본필링음악 나오게 하는 법 없나요.	0
6230	2013년 12월 28일	별표 5개 만점에 5개를 받았습니다.	더 빠르고 한번에 설정할수잇어서 너무 좋아요^.^	1
5859	2014년 3월 3일	별표 5개 만점에 5개를 받았습니다.	ㅇㅇ	1
4593	2014년 11월 16일	별표 5개 만점에 5개를 받았습니다.	음악을 자주 듣는 편이라 이용하는데 음질도 좋고 곡도 많은 것 같아요	1
422	2019년 6월 12일	별표 5개 만점에 3개를 받았습니다.	음질 좀 어케해주세요 너무 별루에요	0
1305	2017년 6월 25일	별표 5개 만점에 2개를 받았습니다.	들어가지질 않네요	0
6716	2013년 1월 17일	별표 5개 만점에 1개를 받았습니다.	필링 하나 했는데 왜이리 음질이 후지죠? 안하니만 못한듯..	0
304	2020년 8월 31일	별표 5개 만점에 1개를 받았습니다.	진짜 앱 뭣같네 노래도 없는노래도 많고 음질도 별로에다가 하이라이트 선정도 진심으로 센스없다 최악	0
4800	2015년 4월 23일	별표 5개 만점에 4개를 받았습니다.	다 좋은데 처음 중간 후렴 이렇게는 벨소리가 선택안되나요?	0
5904	2014년 2월 27일	별표 5개 만점에 2개를 받았습니다.		2
258	2020년 3월 7일	별표 5개 만점에 3개를 받았습니다.	좋긴다 좋은데 벨소리 다운을 하면 돈이 빠져나가나요? 빠져나간다면 어디서 빠져나가 나요??? 메시지에 뭐 얼마 결제 가입된 부가서비스 어쩌고저쩌고 하는데...	2
1547	2017년 2월 17일	별표 5개 만점에 4개를 받았습니다.	이거 돈내고 하는건가요?	2
1794	2017년 1월 8일	별표 5개 만점에 5개를 받았습니다.	제가 신청한곡 제작해 주셔서 너무나 감사드립니다. 최고에요 새해 복 많이 받으시고 늘 건강하시고 행복하세요.	1
3861	2014년 11월 18일	별표 5개 만점에 5개를 받았습니다.	직관적인 인터페이스가 일단 맘에 들구요. 검색에서 설정까지 클릭 세 번이면 마무으리! 앞으로도 유용하게 잘 쓸게요!	1
1331	2017년 1월 26일	별표 5개 만점에 5개를 받았습니다.	기본적으로 너무 쉬워서 처음이용하는 이용자들도 간편하게 이용하실수 있는거같아서 좋고 엘지라서 다행이라는 생각이들고 만약에 문자로 이앱에대해서 알림이오지않았다면 이런편한앱을몰라 후회할뻔했네요 이앱 너무좋습니다!	1
4139	2014년 12월 29일	별표 5개 만점에 5개를 받았습니다.	새해에는 좋은일들만 생기길...	1
2193	2016년 12월 19일	별표 5개 만점에 3개를 받았습니다.	왜TT노래는 없나요?	0
3760	2015년 6월 20일	별표 5개 만점에 5개를 받았습니다.	좋아요	1
233	2019년 7월 9일	별표 5개 만점에 1개를 받았습니다.	안되자나!!!!!!!썩었네수십번해도 서비스연결에 실패했다만 계속나오고 필링 월결제했는데 다운을못받자나 당장해결해	0
1203	2017년 8월 1일	별표 5개 만점에 1개를 받았습니다.	노래틀다가 폰을 끄면 노래가 계속 들려아하는데 노래가꺼지네?	0
1409	2017년 2월 6일	별표 5개 만점에 5개를 받았습니다.	원하는 필링을 신청하니 이틀만에 올려 주네요 깜놀!	1
2608	2015년 11월 23일	별표 5개 만점에 1개를 받았습니다.	G4 마쉬 멜로 쓰고 있는대요 내설정 마이 들어 가면 튕기현상과 음원 재생이 안됨니다 확인좀 부탁 드립니다 호환 문제 같은대 업뎃 부탁 드려요	0
5633	2014년 8월 17일	별표 5개 만점에 3개를 받았습니다.	필링 추가 좀..	0
3751	2015년 6월 21일	별표 5개 만점에 2개를 받았습니다.	좋아요	0
5747	2014년 5월 20일	별표 5개 만점에 1개를 받았습니다.	나는 컬러링 설정하려고했는데 벨소리도 같이 다운되면서 순식간에 2340원 인가?? 결제됨 벨소리 환불요청 진심 부탁함요	0
